scorer,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
bodyparts,F_reye,F_reye,F_leye,F_leye,F_rch,F_rch,F_lch,F_lch,F_cch,F_cch,F_ge,F_ge,M_reye,M_reye,M_leye,M_leye,M_rch,M_rch,M_lch,M_lch,M_cch,M_cch,M_ge,M_ge
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\5_211021_CS-H_1\img00410.png,349.03345457101636,315.8322741452197,376.4472797494976,313.01026272978777,345.0537881359546,297.0042957980651,371.2257005354601,291.62315493087704,354.34848599746124,270.5877860864147,356.5498618067654,218.48855859954875,471.4779797535285,402.22602347904785,475.35455740206305,381.79944125407735,452.9896863528253,397.1566527078873,457.9099579836576,375.98457478127557,430.7739144439157,378.9665575878406,389.6225517133183,365.99493237928266
labeled-data\5_211021_CS-H_1\img02047.png,347.9124791603772,316.6312968457027,376.6871288464042,313.80100343396236,341.780176768273,297.2909585321436,374.3285510032872,291.63037170866284,354.51649712110463,272.7617489637271,353.1013504152345,217.57102743478998,469.61509586521277,403.42696147240713,477.63426053181047,383.6149075902246,449.3313264144068,398.2380902175498,454.04848210064074,377.0108896294971,429.99098810084763,378.8977519039907,389.8951647678592,368.04829382565265
labeled-data\5_211021_CS-H_1\img02605.png,345.5986446365499,315.8765037472115,377.74941754807753,312.95370620979986,342.90067767893925,295.86658214493207,370.3300084146481,291.1451399691133,357.7394959457981,273.60835474464375,355.71602072759003,214.7027428368099,308.08857598788376,416.2075957681301,334.7455361541904,412.20134741943656,,,347.22654062512015,408.9655314454918,,,359.55345862110005,438.396048160894
labeled-data\5_211021_CS-H_1\img04589.png,345.2445865331699,315.4925754630458,378.0469614589813,313.4424270301826,344.01449747345197,294.5810614478411,371.486486473819,292.9409427015505,357.5454771303492,273.25951774606364,353.0351505780501,223.64592567077392,345.2445865331699,201.50432259585125,368.2062489812379,200.27423353613332,339.91420060772555,186.74325387923614,368.61627866781055,184.69310544637293,,,,
labeled-data\5_211021_CS-H_1\img05517.png,346.84587945958157,316.43121687298043,378.066192939856,311.2278312929347,344.2441866695587,298.2193673428203,373.2964228248141,293.0159817627746,356.3854196896654,275.23774769761826,355.084573294654,218.43412178211892,231.9377812335714,230.57535480222566,257.5210936687963,245.75189607735905,244.51262971868192,214.9651980620884,267.06063389888016,229.708123872218,266.62701843387634,207.59373515702362,300.01540923916986,169.43557423668815
labeled-data\5_211021_CS-H_1\img05786.png,347.7042619978174,316.26197189989085,377.50400479470295,312.6860027642646,345.0818846316914,295.9981467980087,370.11366858107533,293.6141673742578,356.5249858656955,273.1119443300006,358.67056734707126,222.57158054648272,310.51418298730425,235.92186531948744,320.05010068230763,209.221295773478,294.30312290579855,221.14119289223223,302.4086529465514,201.3541636751002,276.9000731124174,204.45333692597632,225.64451550177426,207.07571429210225
labeled-data\5_211021_CS-H_1\img08597.png,347.25740443678177,315.8388640070414,377.04745626040005,312.34623724151373,344.99746947085214,296.52669248000615,370.0622027293447,292.00682254814683,354.6535552343697,273.1055482876442,358.9679765329627,221.74338997106105,,,372.1981368528627,412.73878868858833,,,396.4287465699628,398.00767937194223,,,460.7224666715864,408.88391896086785
labeled-data\5_211021_CS-H_1\img09475.png,347.63636510091226,316.9158800120738,376.5968696128513,312.4783833529863,343.8995258090491,295.4290540838609,372.15937295376386,292.15931970348066,356.2778059633457,272.7744658769408,357.67912069779436,223.96200262697894,403.8357448590631,410.63895566547995,425.7961630678702,397.5216588830381,,,437.88176235056943,391.9210153130068,,,486.0767741242602,407.5438631662521
