scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
bodyparts,,,M_r,M_r,M_l,M_l,F_r,F_r,F_l,F_l,M_reye,M_reye,M_leye,M_leye,F_reye,F_reye,F_leye,F_leye
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,220607_homo_M13_piezo_copulation,img01196.png,319.063643350495,238.6597833252306,293.353108930215,236.82331658092488,327.45891989589256,166.51287551322037,298.86250916313213,167.29993268935138,320.9001100948007,216.09747760947468,295.7142804586081,212.9492489049506,329.29538664019833,144.99997936563912,300.4366235153942,143.4258650133771
labeled-data,220607_homo_M13_piezo_copulation,img02870.png,363.9322230114084,109.1331526255481,376.3969204950473,88.41717652597923,417.3021953357214,145.12277212056185,433.8047525675814,122.3000865871385,378.85474816787746,119.1400224363568,391.49500477100423,97.19513250037282,429.06465634140886,156.7096740067614,447.3228047681475,134.2381067123138
labeled-data,220607_homo_M13_piezo_copulation,img05240.png,195.09312048609814,187.44534165058474,184.02500566085712,168.52243565904368,247.2203709533622,150.3136015917117,234.5455942986507,126.21367414965468,211.5167747429074,176.91278076850054,198.8419980881959,158.5254287201163,263.46550722911917,140.13807667173205,250.07665865019857,117.46629307809324
labeled-data,220607_homo_M13_piezo_copulation,img07543.png,334.7324668719018,348.98348137491695,343.46110848688875,371.67794957388287,270.6642374178981,364.86960911419305,277.9962963744871,392.10297095295215,309.59397902073965,355.0935305054078,322.16322294632073,380.4065911888697,251.81037152952646,368.88478425708706,258.09499349231703,398.213020083443
labeled-data,220607_homo_M13_piezo_copulation,img09519.png,339.6164125913202,109.07963668271995,361.8966401712697,96.20661630319356,369.8184988663629,172.94962241190876,394.3267492043075,161.06683436926897,348.28094553907835,124.67579598868465,371.05628928747126,109.57475285116328,376.9976833087911,189.78357213898175,402.4961659836223,177.65322601212034
labeled-data,220607_homo_M13_piezo_copulation,img12133.png,291.4489336403085,330.5748165606439,300.9372244608789,354.521455298274,231.58233679623328,353.6178085534578,240.84471593059965,380.95312258414873,272.2464403129636,335.77078534333725,282.4124661921462,359.9433357671714,211.92802009648028,362.42836431541605,219.60901742741822,387.5045614840664
labeled-data,220607_homo_M13_piezo_copulation,img12450.png,233.79744664523517,317.26850945625165,217.27121852086,337.28619422662155,185.84810870690723,271.8795730583198,166.06318771293692,288.1730374062953,217.7367460736593,300.9750451082761,203.7709194896803,319.8289109966478,170.02017191173098,256.28440003954324,150.46801469416036,273.97444704591663
labeled-data,220607_homo_M13_piezo_copulation,img13111.png,183.83544619473372,275.65584971850393,159.9357350518679,276.8048742926802,183.83544619473372,213.608522712987,156.0290514996687,211.31047356463452,184.52486093923946,254.28399263882588,161.08475962604416,253.36477297948488,183.83544619473372,192.92608037781469,157.4078809886802,191.31744597396795
labeled-data,220607_homo_M13_piezo_copulation,img14596.png,369.3832705491267,220.10166551309285,379.82213414833814,197.09750313705285,422.5441499895553,248.51857197761285,435.3027610552582,225.1277850238243,384.6549413701953,227.06090791256713,393.933931236161,204.63668240314996,437.235883944001,260.3106215989443,450.18780729857815,235.95327320078428
labeled-data,220607_homo_M13_piezo_copulation,img15055.png,411.4286026408625,300.86925594447683,431.4305068162223,320.29418211477815,368.92455626822294,345.87354033903637,387.00320042672115,367.02940052451305,400.658346546438,316.6399880827413,420.2755987184255,334.9109582429257,355.84638815356465,357.9900784452639,372.5787503002598,380.49222064254366
labeled-data,220607_homo_M13_piezo_copulation,img21826.png,269.7438835282908,102.54347203546767,288.63424204262344,122.84619380320835,223.31244157250123,147.03291451782118,241.32007305345383,169.27763575899792,255.7967964008863,117.19674078957617,273.0982462551349,136.2636447105848,208.83571822506872,161.50963786525367,227.37298592604938,181.81235963299434
labeled-data,220607_homo_M13_piezo_copulation,img23874.png,304.1111025275161,341.2848892085951,302.3187929762543,318.1640959973181,363.07808676402874,336.8041153304406,361.1065462576408,309.5610101512615,322.9303528157648,338.5964248817024,320.6003503991246,315.2964007152992,382.2557989625298,335.72872959968356,381.3596441868989,311.35331970252327
labeled-data,220607_homo_M13_piezo_copulation,img24807.png,340.259222655232,363.62982177510935,339.32733694964026,339.2676669003539,404.42620981169165,358.17163407092914,399.8999078131032,330.74756902065803,362.4913530600635,360.83416465833415,359.42944288454777,336.60513631294896,423.19705045289663,355.64223001289446,418.6707484543082,328.2181649626233
labeled-data,220607_homo_M13_piezo_copulation,img25831.png,376.24177849688493,344.4366643195489,370.8360345770022,320.0335917669351,445.58975049766724,329.1461315175947,439.7206570989373,303.19856070215724,398.7914531341104,338.2586712682543,394.77575765076887,313.0833495842287,463.3514805201393,324.6670865554061,456.86458781627994,298.25616626112156
labeled-data,220607_homo_M13_piezo_copulation,img29474.png,253.49428627558189,76.15926401420454,265.64534443339414,97.14745537769844,201.02380786684716,101.56602198053926,211.93214416761043,128.21550180392296,238.85778440367167,86.23911907693517,250.31844152979005,106.81306982141274,183.2114612491451,112.7505186939801,196.60524126400634,135.53375273987808
labeled-data,220607_homo_M13_piezo_copulation,img32159.png,265.3191680138034,163.18691851136055,266.70287709180326,190.8611000713576,175.18040521838446,169.90779117593127,180.9129142558124,195.80291820707134,249.90069543037646,166.5473548436459,249.11000452866227,191.25644552221468,157.19218720438636,175.04728203707356,160.94796898752884,201.9307726953564
labeled-data,220607_homo_M13_piezo_copulation,img32355.png,217.77202901838405,171.88940313615208,226.99184165306173,197.5249797301339,143.33890750427892,230.80625460653138,161.55365929473967,251.26974118593793,200.68164462239616,176.8366196718328,208.77708986260095,202.24732278692005,128.94700485502597,245.87277769246805,149.86023839222167,265.4367703562963
