scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
bodyparts,,,M_r,M_r,M_l,M_l,F_r,F_r,F_l,F_l,M_reye,M_reye,M_leye,M_leye,F_reye,F_reye,F_leye,F_leye
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,C72_210702_cop_CS-H_isolatedMvirginF_1stPC_6,img00440.png,400.0071001298259,304.6736417895228,,,451.55835887921967,288.25491896865424,,,413.4245510372024,287.5487373419502,,,464.9758097865961,275.1905588746298,,
labeled-data,C72_210702_cop_CS-H_isolatedMvirginF_1stPC_6,img04558.png,339.5244950636784,119.44235891100747,,,335.24400866717633,94.98243664528152,,,327.600282959137,119.90098245348983,306.35072549078757,114.39749994370149,324.2370436475997,82.29385196993617,301.91736458012474,78.3191146017557
labeled-data,C72_210702_cop_CS-H_isolatedMvirginF_1stPC_6,img05248.png,206.43844168157972,147.99631984319055,202.09877805378963,169.00029180169457,178.31742137349994,134.63015586959708,169.63809411791976,154.5926085574315,194.11379697865584,144.69817548607008,188.73261408019613,163.44552235812327,160.43800722700476,129.94331915158375,152.8001992420942,149.9057718394182
labeled-data,C72_210702_cop_CS-H_isolatedMvirginF_1stPC_6,img08400.png,246.98953635470252,187.66153580222368,241.41504116736849,167.53141429240645,295.30182797826376,162.88600163629476,284.4625317806699,145.69797480868166,266.1905753332974,184.4097469429455,262.16455103133393,162.42146037068363,308.3089834153765,151.89185835016386,295.14698088972676,134.85867861108775
labeled-data,C72_210702_cop_CS-H_isolatedMvirginF_1stPC_6,img10939.png,178.0212743440984,315.5530798756737,156.56361027905268,317.0857701660341,195.31877904959447,260.1572736669332,174.95589376337762,266.9449020956721,176.05067254220648,294.75228307792526,156.56361027905268,295.40915034522254,190.50175242274747,248.11470709981566,169.04408835770175,254.02651250549152
labeled-data,C72_210702_cop_CS-H_isolatedMvirginF_1stPC_6,img12328.png,330.4219766328495,148.20998909962796,347.2874875499429,152.48258519862495,297.5904487142413,191.61057052628144,320.97729051927735,186.6633539906007,322.776278350434,166.42474089008874,343.4646384087351,166.42474089008874,302.7625387288166,208.92582840116387,328.17324184390384,205.10297925995604
labeled-data,C72_210702_cop_CS-H_isolatedMvirginF_1stPC_6,img12884.png,229.65073827035724,196.5606275690639,209.34111249229963,185.23410550053177,269.2935655102197,156.13666087619924,245.27352733040158,156.3319457394498,235.89985389437498,177.42271097050963,216.95722215907125,170.00188616698858,269.48885037347026,139.53744749990213,245.07824246715103,140.1233020896538
labeled-data,C72_210702_cop_CS-H_isolatedMvirginF_1stPC_6,img14246.png,366.30369680262504,211.53157942647044,356.6637258258022,225.27746396749552,348.0948627352931,176.00650119706785,338.45489175847024,196.89310498018395,355.4140999584363,198.49976680965443,343.4533952279339,217.42267280119546,333.099352326902,172.2576235949701,323.280863369027,191.89460151072026
labeled-data,C72_210702_cop_CS-H_isolatedMvirginF_1stPC_6,img15430.png,338.60827256651123,178.3957660714128,337.3012120963306,155.24212345678467,399.2932229677542,169.806511553083,389.7703538278668,153.00144836504649,361.7619151811393,175.221476358117,357.28056499766285,153.93506298660407,413.670888139741,160.65708826181867,401.9073439081154,142.73168752791304
labeled-data,C72_210702_cop_CS-H_isolatedMvirginF_1stPC_6,img18165.png,324.96574270395234,218.80742001333576,304.1146452596091,211.08479133024565,374.39056627572893,160.11544202185107,349.93557544594364,153.16507620706997,328.82705704549744,200.53053213002255,306.6888548206391,193.83758727134446,377.73703870506796,144.15534274346487,355.5988364802097,137.9772397969928
labeled-data,C72_210702_cop_CS-H_isolatedMvirginF_1stPC_6,img18694.png,403.02422362205283,178.40286478082368,407.45313002123186,201.31100132830147,350.03006774222087,181.7627248077871,363.011345119125,202.99093134178315,381.7960170880567,184.66442210380094,385.7667607562862,205.7399077274805,332.9253257867708,194.1331185434251,343.3103476882941,212.76506960204034
labeled-data,C72_210702_cop_CS-H_isolatedMvirginF_1stPC_6,img19446.png,337.87527790090155,194.9603963320601,321.59956672231243,204.4179041790781,324.67875532366713,143.9338423667537,305.1039135007694,155.3708286003569,329.51748026865306,178.24480106756317,310.822406617571,188.142193000489,318.52037812095773,130.95726183247322,298.5056522121522,140.85465376539904
labeled-data,C72_210702_cop_CS-H_isolatedMvirginF_1stPC_6,img19753.png,347.88000401650686,148.6490841557853,324.1410576853069,144.44750073433397,367.83752526840055,99.49055812480489,345.35905396363603,92.7680246504828,347.66992484543425,129.5318795881818,328.76279944890337,124.91013782458535,371.4088711766342,82.05398692578194,348.93039987186967,78.69272018862091
labeled-data,C72_210702_cop_CS-H_isolatedMvirginF_1stPC_6,img26790.png,423.7014322532142,189.6892041808211,404.394860545489,202.33833736864108,401.2880559028666,148.63499997473872,382.42531342980163,163.28136471853026,413.9371890906865,173.04560788105795,394.4087027656311,186.1385703035383,387.75126424572585,136.65161063890923,369.33235100732134,148.19117074007835
labeled-data,C72_210702_cop_CS-H_isolatedMvirginF_1stPC_6,img27438.png,429.1228576415242,156.53508144871785,408.4749353579365,162.28513575553973,411.87269472105856,108.70508426015411,391.74750464718204,116.54606740582028,423.63416943955787,135.10306085056362,401.41805052683696,144.2508745205075,404.81580988995904,95.3754129125216,384.6906198160825,103.21639605818777
labeled-data,C72_210702_cop_CS-H_isolatedMvirginF_1stPC_6,img29453.png,337.1672529034429,227.26126229196467,360.81348823895814,219.49425068540856,355.46288024333063,273.17293089960754,378.24611428922856,262.9895156821228,345.1068647679225,244.34868782638813,365.6462954608153,235.37347441436773,363.05729159196324,286.9809515334851,386.53092666955513,276.45233580015343
