scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
bodyparts,,,M_r,M_r,M_l,M_l,F_r,F_r,F_l,F_l,M_reye,M_reye,M_leye,M_leye,F_reye,F_reye,F_leye,F_leye
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,220617_CantonS_C24_piezo_copulation,img00468.png,450.80158139826955,82.72163950740935,438.52282020882143,102.51426948443014,330.57968079710616,72.09226414937966,333.51192227518334,102.14773929967049,440.9052664097591,72.27552924175949,428.0767099431715,90.6020384797417,311.8866413743643,75.57430090459629,312.6197017438836,100.86488365301174
labeled-data,220617_CantonS_C24_piezo_copulation,img02434.png,272.15181345284253,182.346434145369,248.17714448367855,187.4672372261613,266.79824659565054,92.96514400790326,240.9614674152894,87.14604959791203,267.2637741484499,164.65638713899557,245.38397916688277,170.4754815489868,271.45352212364355,75.04233322513019,243.98739650848486,67.5938923803414
labeled-data,220617_CantonS_C24_piezo_copulation,img03239.png,465.47715978321196,214.18084544251747,,,467.6627721921172,120.4727134107074,,,451.27067912532823,193.69072910903134,,,461.6523380676279,98.34338777054234,,
labeled-data,220617_CantonS_C24_piezo_copulation,img04353.png,361.3004592769214,100.48848794443363,,,296.5663876836639,85.7304612599604,,,342.6852210726427,106.02274795111109,,,278.28655917675957,74.82964609529267,,
labeled-data,220617_CantonS_C24_piezo_copulation,img07727.png,,,,,,,,,,,,,218.29004430961783,293.6896375356858,194.38244286924697,280.9073555774677
labeled-data,220617_CantonS_C24_piezo_copulation,img08088.png,,,,,,,,,,,,,291.4874081405094,323.42114646752606,267.53246491510805,335.89767939742256
labeled-data,220617_CantonS_C24_piezo_copulation,img09428.png,,,,,,,,,,,,,207.28179170470526,227.21569118575036,227.75791979355773,205.80883000195007
labeled-data,220617_CantonS_C24_piezo_copulation,img10438.png,308.4761901618116,199.5114213042673,331.358052926523,212.2937032624854,,,,,,,,,,,,
labeled-data,220617_CantonS_C24_piezo_copulation,img12746.png,362.47994570178366,122.17559741825222,386.0334700416144,136.34065401423436,,,,,,,,,,,,
labeled-data,220617_CantonS_C24_piezo_copulation,img15937.png,,,,,,,,,,,,,300.21010638890056,185.70063906626297,314.43236764179443,160.84620192528337
labeled-data,220617_CantonS_C24_piezo_copulation,img16829.png,,,,,,,,,,,,,360.42341165605114,206.0173463863314,356.1153092182813,178.01468054082773
labeled-data,220617_CantonS_C24_piezo_copulation,img17869.png,,,,,,,,,,,,,354.3127638492372,152.6800201679456,349.8508006101184,124.42091965352702
labeled-data,220617_CantonS_C24_piezo_copulation,img19981.png,,,,,,,,,,,,,436.0248776309173,209.50748140749405,452.482065652123,233.15470303019754
labeled-data,220617_CantonS_C24_piezo_copulation,img23784.png,,,,,,,,,,,,,361.68311688533623,220.96531775225438,390.9403400341465,213.01189786714093
labeled-data,220617_CantonS_C24_piezo_copulation,img24318.png,,,,,,,,,,,,,481.4377832732388,173.34376249803086,491.8056341949046,199.11939187272776
labeled-data,220617_CantonS_C24_piezo_copulation,img27263.png,,,,,,,,,,,,,265.64143246121523,353.90695849707043,262.6331186806408,325.62880895967066
labeled-data,220617_CantonS_C24_piezo_copulation,img30590.png,,,,,,,,,,,,,396.3153936508756,202.62374915514332,423.4688662273958,200.65610621481576
labeled-data,220617_CantonS_C24_piezo_copulation,img33829.png,,,,,,,,,,,,,365.93809797508834,375.79786977245107,346.1085844574628,355.4295107788031
labeled-data,220617_CantonS_C24_piezo_copulation,img34072.png,,,,,,,,,,,,,432.7632831044147,323.5615937631163,428.86942128566125,351.09675948144445
labeled-data,220617_CantonS_C24_piezo_copulation,img35478.png,274.53406736302554,326.2063425838418,299.1399601325953,331.8696036181078,281.7596073032961,378.54268593499023,307.7324941156197,380.6908194307464,277.07277058528274,339.68099814813,296.40597204708763,346.9065380884005,290.547426149571,389.6739231402718,313.00518542338466,396.31360849079067
