scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
bodyparts,,,M_r,M_r,M_l,M_l,F_r,F_r,F_l,F_l,M_reye,M_reye,M_leye,M_leye,F_reye,F_reye,F_leye,F_leye
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,M78_210223_cop_piezoKO_CS-H_isolatedMvirginF_6,img03234.png,,,,,419.8547923855978,361.1128017631029,437.61683835670505,334.7759749783577,367.9977846078825,365.8085150658094,376.5725654215205,339.67584972900795,436.3918696690425,359.68367162749655,455.78720722369974,342.1257871043331
labeled-data,M78_210223_cop_piezoKO_CS-H_isolatedMvirginF_6,img07395.png,,,,,344.86757275662467,391.6172442385399,372.7479389907997,388.97991229746935,339.9696705803506,359.02735668102446,360.87994525598197,342.6382224758,339.9696705803507,406.31095076736193,366.1546091381232,402.5433337086896
labeled-data,M78_210223_cop_piezoKO_CS-H_isolatedMvirginF_6,img10033.png,,,,,283.1876988784933,395.2528763456961,318.5855460606265,391.61742177023376,260.41827285322915,359.85502916356285,286.0577945959635,350.862062582156,296.5814788933545,409.4120152185494,324.51707721006505,407.88129750256525
labeled-data,M78_210223_cop_piezoKO_CS-H_isolatedMvirginF_6,img10558.png,353.14168737296495,386.20674888484893,331.18298941634714,367.7414801486021,344.15858366343946,329.06422806592286,311.9691287043065,327.5670441143353,364.1210363512739,363.00039763524137,340.91468510166635,347.5294968021697,343.65952234624365,315.0905111844388,313.715843314492,314.341919208645
labeled-data,M78_210223_cop_piezoKO_CS-H_isolatedMvirginF_6,img10838.png,353.0838547570082,287.8097025282076,351.2926978163903,315.7005748892575,269.9229967997493,313.14177925980334,272.9935515550942,341.5444107467441,328.26353715130324,285.76266602464426,327.495898462467,313.3976588227488,249.70851132706173,315.1888157633666,252.01142739357044,343.5914472503074
labeled-data,M78_210223_cop_piezoKO_CS-H_isolatedMvirginF_6,img10942.png,337.1468171562693,294.57843241000626,345.89513194345705,320.4257260994246,265.1720454980429,335.73527697700314,275.11331230166536,364.7637760435806,318.85488623760403,298.9525898036001,326.01259833621214,323.6069314765838,247.27776525152254,345.6765437806256,256.0260800387103,371.5238374700439
labeled-data,M78_210223_cop_piezoKO_CS-H_isolatedMvirginF_6,img11740.png,232.02612466284927,321.9300183192736,262.88014676924865,316.55179428237824,269.95675734411094,405.1509586796536,303.6414236804552,396.37596156682446,233.7245112008162,342.31065677487686,261.1817602312817,337.21549716097604,279.5809477259236,426.38079040424043,307.88739002537255,419.0211154063837
labeled-data,M78_210223_cop_piezoKO_CS-H_isolatedMvirginF_6,img11871.png,171.15724663033578,358.2280892695043,192.66225248041192,344.0728955454035,265.6159432123158,410.7656352070322,282.22107431174175,383.5441088145307,185.85687088228656,378.9164493278055,205.4563698848876,363.1279640201546,284.3987964231419,419.74873891655767,299.6428512029427,396.61044148293144
labeled-data,M78_210223_cop_piezoKO_CS-H_isolatedMvirginF_6,img12889.png,,,119.68440560269627,229.5821933030818,147.95336898899617,334.34364585231083,177.05377247489312,323.8120712574148,95.01834931465027,256.4654231900533,119.13011220296491,249.81390239327683,158.4849435838922,352.9124747433118,183.70529327166955,345.4295138469383
labeled-data,M78_210223_cop_piezoKO_CS-H_isolatedMvirginF_6,img13025.png,163.2510003682872,289.59942566351856,196.24033423699697,285.5122515558908,209.96156159831872,371.63484882376144,239.73954438246383,360.541090531629,169.08982052204115,312.0788832554713,196.82421625237237,306.82394511709276,219.30367384432503,394.69818843108953,248.20583360540704,383.89637114664475
labeled-data,M78_210223_cop_piezoKO_CS-H_isolatedMvirginF_6,img13165.png,187.2129048086623,332.2107406307397,218.3154712864715,327.24478463848436,242.8838851428922,406.7000805145684,270.5886922575794,394.93860579606917,191.39476248635094,357.0405205920159,220.66776623017137,353.38139512403836,254.90672596624705,428.3934672175782,283.13426529064526,416.8933586039345
labeled-data,M78_210223_cop_piezoKO_CS-H_isolatedMvirginF_6,img13237.png,278.00619672528154,355.8112911437005,,,346.21387350788416,402.6914937700911,369.15096835513106,399.271049801642,291.48677001269857,349.97641613869905,316.4358907237391,347.3607825157674,359.49324420892185,419.7937136123366,,
labeled-data,M78_210223_cop_piezoKO_CS-H_isolatedMvirginF_6,img13752.png,382.09171115814365,351.0031805530343,,,473.6438193966925,314.8458922360378,,,393.2170306402964,327.1300991642482,,,499.83467567759385,301.6345753509814,,
labeled-data,M78_210223_cop_piezoKO_CS-H_isolatedMvirginF_6,img15646.png,,,421.6741199242917,320.1275193057272,,,426.6647330962503,360.73296284120863,,,401.03112907664473,327.15974695712345,,,424.39627256354186,377.5195707832512
labeled-data,M78_210223_cop_piezoKO_CS-H_isolatedMvirginF_6,img18041.png,353.66298671934595,391.9458592709607,,,424.8176759044387,373.66430184809053,,,351.5122152578318,379.0412305018759,370.1522345909544,358.07120875211297,447.40077625033723,366.85352555329575,,
labeled-data,M78_210223_cop_piezoKO_CS-H_isolatedMvirginF_6,img18927.png,426.71669267789565,318.1256324742277,,,482.74569526141823,259.1140974337875,,,416.49086711132117,302.14778002645505,419.26036153560176,278.07448233847765,497.65835754600596,241.8580167901931,,
labeled-data,M78_210223_cop_piezoKO_CS-H_isolatedMvirginF_6,img19126.png,434.2751075030229,315.17931648285844,,,479.5959900849735,251.61606606917934,,,425.43896058452947,299.5022816274667,426.2940715766417,277.26939583254756,495.55806193773594,231.94851325059702,,
labeled-data,M78_210223_cop_piezoKO_CS-H_isolatedMvirginF_6,img23435.png,,,,,,,,,,,,,409.07328893989427,321.88912804949905,378.63053661325364,312.39622678635305
labeled-data,M78_210223_cop_piezoKO_CS-H_isolatedMvirginF_6,img24723.png,,,,,,,,,,,,,381.9970655601394,365.3954579914187,373.6974588719909,337.56736497821475
