scorer,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
bodyparts,F_reye,F_reye,F_leye,F_leye,F_rch,F_rch,F_lch,F_lch,F_cch,F_cch,F_ge,F_ge,M_reye,M_reye,M_leye,M_leye,M_rch,M_rch,M_lch,M_lch,M_cch,M_cch,M_ge,M_ge
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\4_211019_CS-H_4\img00813.png,332.0835944499747,310.1859754186552,360.46788543440374,307.4722738554646,327.0383194829836,288.1840124757895,352.2757520595178,285.10627679572434,341.50367717928975,263.8699006032748,352.4012475489501,194.09717525363044,326.4371869069938,340.71449823247303,314.9154223043865,365.6071995344024,341.515051695591,346.2620145226173,335.39855937568836,372.29266788406346,362.7094088040909,363.33129541536886,405.38261103596983,373.9995959733386
labeled-data\4_211019_CS-H_4\img06752.png,330.04424926457307,307.6555154509523,361.1387060899672,307.1457702570934,329.27963147378466,289.3046884720312,353.7474007790128,288.0303254873839,343.0427517079755,270.1892437023217,348.64994884042363,194.23720981734263,464.61698044332786,261.01383021286114,485.77140598847313,247.2507099786703,453.1477135815021,245.72147439709354,476.34111990208305,230.6839911782554,449.8343698214193,221.7634502857243,433.7773962148633,193.98233722041317
labeled-data\4_211019_CS-H_4\img07651.png,330.7782707145619,309.2317716348219,363.1470905246034,305.66355527780945,331.79776110227976,290.88094465590075,356.5204030044374,287.3127282988883,343.2670279641055,268.19728352917883,345.0511361426117,198.10731937357735,500.726314846844,316.2103577762693,520.7672475635787,300.04096887981285,483.87371233504433,299.5854931362507,502.7759556928737,283.18836636801325,482.2795472325768,278.63360893239167,471.3481293870851,243.33423880632486
labeled-data\4_211019_CS-H_4\img09794.png,330.3644564650758,308.9747864057202,362.0781664822491,305.77676522751784,331.16396175962643,291.65217169045746,355.41562236099423,288.9871540419555,342.890039413035,267.93351461879,,,329.5649511705252,224.76022871305832,359.94615236344754,227.95824989126066,330.630958229926,205.83860340869444,362.87767177679973,207.1711122329454,349.01958000458956,189.0489922231321,,
labeled-data\4_211019_CS-H_4\img12530.png,329.0408405624436,306.78984019093264,359.92791055991785,307.43332081588005,330.0060614998646,286.19846019261644,355.42354618528617,286.19846019261644,342.23219337386485,263.9983786319318,,,340.9452321239701,226.35476207251,369.58011993412856,229.89390550972058,342.23219337386485,203.8329401993516,372.1540424339181,209.62426582387806,363.46705399712846,189.35462613803554,,
labeled-data\4_211019_CS-H_4\img12889.png,330.8983467188302,308.79090987894676,361.4510781385834,306.49124192262127,328.59867876250473,284.15161034688776,354.8805982633676,283.4945623593662,342.0681625066969,263.783122733719,,,330.8983467188302,230.93072335764035,360.1369821635402,232.24481933268348,333.5265386689165,212.86190370079706,363.09369810738735,214.83304766336178,352.90945430080296,195.1216080377146,,
labeled-data\4_211019_CS-H_4\img14240.png,330.4605007938359,307.6735406612294,361.0045103376485,304.9784809955989,327.16653898028744,284.31635689243154,355.01548885846955,284.0169058184726,341.240739456358,261.2586241975926,,,326.8670879063285,231.91241894961578,355.9138420803464,235.2063807631642,328.36434327612324,212.4480991422842,359.20780389389483,217.5387673995863,348.72701630533163,196.87664329641893,,
labeled-data\4_211019_CS-H_4\img18070.png,331.1314005739971,309.27478017418207,361.05324963405036,304.126935174603,331.1314005739971,287.0746986134974,357.19236588436604,284.17903580123414,341.7488308856289,263.90939611539164,,,328.87921838668126,236.23972924265422,358.4793271342608,241.06583392975958,331.77488119894446,215.64834924433802,358.4793271342608,220.47445393144338,352.68800150973436,198.27437237075873,,
