scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
bodyparts,,,M_r,M_r,M_l,M_l,F_r,F_r,F_l,F_l,M_reye,M_reye,M_leye,M_leye,F_reye,F_reye,F_leye,F_leye
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,T72_210208_cop_piezoKOhetero_CS-H_isolatedMvirginF_4,img01048.png,,,,,,,,,,,,,457.50546677739806,143.51076807283883,487.94130344017526,140.6926350485076
labeled-data,T72_210208_cop_piezoKOhetero_CS-H_isolatedMvirginF_4,img01536.png,,,,,,,,,,,,,429.8627224551338,165.4718493861448,457.88905919315266,153.73108669859636
labeled-data,T72_210208_cop_piezoKOhetero_CS-H_isolatedMvirginF_4,img02799.png,,,,,,,,,,,,,384.53686257488835,112.58062086295213,402.11052769306195,89.65338888758657
labeled-data,T72_210208_cop_piezoKOhetero_CS-H_isolatedMvirginF_4,img03814.png,,,,,,,,,,,,,323.5626268792203,125.82975199880161,328.57493836931786,97.5459943046797
labeled-data,T72_210208_cop_piezoKOhetero_CS-H_isolatedMvirginF_4,img04399.png,,,,,,,,,,,,,282.09608312267676,127.3490682348909,284.04893175518225,97.40538920313928
labeled-data,T72_210208_cop_piezoKOhetero_CS-H_isolatedMvirginF_4,img05944.png,,,,,,,,,,,,,242.75636264775886,208.77127719878322,235.5406855793697,180.95600591902502
labeled-data,T72_210208_cop_piezoKOhetero_CS-H_isolatedMvirginF_4,img06625.png,,,,,,,,,,,,,237.01346779963563,244.17387828516328,227.87551700157312,213.64237208928375
labeled-data,T72_210208_cop_piezoKOhetero_CS-H_isolatedMvirginF_4,img09207.png,,,206.43629847951993,249.40410006660716,,,152.23981749155053,184.36832288104384,,,215.72712379174325,228.6545902026417,,,134.58724939832618,163.9285071941525
labeled-data,T72_210208_cop_piezoKOhetero_CS-H_isolatedMvirginF_4,img11157.png,196.75403994636224,211.8948684493477,198.68716283510508,179.03177934071914,,,,,,,,,,,,
labeled-data,T72_210208_cop_piezoKOhetero_CS-H_isolatedMvirginF_4,img11837.png,187.05845519386207,261.6552663740151,,,178.31600555824133,313.0171579832871,,,205.0897575673299,276.68135168523827,,,178.04280400712815,332.960871214547,,
labeled-data,T72_210208_cop_piezoKOhetero_CS-H_isolatedMvirginF_4,img14709.png,214.2959165353186,293.5176093243315,,,198.92956214418916,344.4692054633397,221.17033823661336,357.4092933716592,229.25789317931304,298.37014228995133,246.44394743254998,314.9496299224857,195.69454016710927,359.02680436019915,215.30686090315606,373.5844032570586
labeled-data,T72_210208_cop_piezoKOhetero_CS-H_isolatedMvirginF_4,img16415.png,220.5090287318207,313.95342068523905,,,233.9077401826226,372.66413813329825,254.85845263296738,377.0491709717425,244.383096407795,315.41509829805375,,,236.8310954082521,388.98620480972966,,
labeled-data,T72_210208_cop_piezoKOhetero_CS-H_isolatedMvirginF_4,img19184.png,261.7554706668859,342.7554920224691,,,286.4126503702387,388.51921755189187,,,287.9907098712532,339.0076007075595,,,299.0371263783553,404.69432743729135,,
labeled-data,T72_210208_cop_piezoKOhetero_CS-H_isolatedMvirginF_4,img20425.png,322.4005103289088,351.42412792492996,,,360.4041282620924,403.3699015495773,385.36508441939054,393.47546847821593,341.0650090771587,346.47691138924927,,,371.42292872792666,412.589714184255,,
labeled-data,T72_210208_cop_piezoKOhetero_CS-H_isolatedMvirginF_4,img21548.png,284.98448940089463,367.7419976301228,,,354.21720033728707,405.0589198369726,,,312.972181056032,363.56839448856726,,,376.3127463808165,413.40612612008374,,
labeled-data,T72_210208_cop_piezoKOhetero_CS-H_isolatedMvirginF_4,img23841.png,376.74458672886453,350.079581778578,,,439.068074147059,364.29987045709566,453.63948106455234,340.9505075652087,391.6671118853336,330.59251951542427,,,461.3640823220187,362.0176019037533,,
labeled-data,T72_210208_cop_piezoKOhetero_CS-H_isolatedMvirginF_4,img24768.png,402.4533245928857,319.78449147559354,,,476.2549841216908,330.0778808309269,482.8582905005839,308.1315978657822,417.99051607263414,307.160523398298,,,498.0070521933386,326.7762276414804,,
labeled-data,T72_210208_cop_piezoKOhetero_CS-H_isolatedMvirginF_4,img25709.png,,,463.9292323420822,255.85723905836238,,,453.7359542527161,345.767179128668,,,440.4062829050836,266.05051714772844,,,455.0427847769938,375.0401828724884
labeled-data,T72_210208_cop_piezoKOhetero_CS-H_isolatedMvirginF_4,img27964.png,,,454.71030983159164,206.2806258883319,,,504.57797635084046,251.55219411087577,451.4930410238982,244.4282417509831,454.48050491675644,222.13716501196404,,,523.8815891970013,261.89341527846193
labeled-data,T72_210208_cop_piezoKOhetero_CS-H_isolatedMvirginF_4,img28835.png,457.9053398357672,209.80640532847374,,,501.51402785911694,167.14060785698024,484.3062752877411,144.0397893365031,448.47643431720513,194.48443386081033,437.1617476949306,177.04095865147045,509.76432018785874,152.05435902728087,497.7424656516921,130.132153696624
