scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
bodyparts,,,M_r,M_r,M_l,M_l,F_r,F_r,F_l,F_l,M_reye,M_reye,M_leye,M_leye,F_reye,F_reye,F_leye,F_leye
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,T88_210219_cop_piezoKOhetero_CS-H_isolatedMvirginF_2,img00724.png,262.9342589226821,346.0371062063165,,,299.3282561648308,409.0608575280862,,,288.6763545329824,358.4643247768063,,,322.40737636716904,425.260624593189,,
labeled-data,T88_210219_cop_piezoKOhetero_CS-H_isolatedMvirginF_2,img01579.png,296.5647685401403,359.29869490445657,,,358.16950223521405,399.7414971775585,,,321.0185559610856,356.00683890548316,,,376.5098428009231,408.20626974634723,,
labeled-data,T88_210219_cop_piezoKOhetero_CS-H_isolatedMvirginF_2,img02916.png,335.03474048065743,367.84291308289374,,,408.41684973508364,385.58159089248784,,,357.06804554941647,355.3324771540221,,,428.9563714093505,390.24966400027574,,
labeled-data,T88_210219_cop_piezoKOhetero_CS-H_isolatedMvirginF_2,img06386.png,422.47532408804227,270.5914429691822,492.76613159553335,291.720524987803,507.20085099439314,267.66265932303673,437.3284411506371,257.2027177296601,452.18155821323194,244.44158898574057,521.8447692251204,295.27690512955104,533.5599038097023,271.8466359603874,,
labeled-data,T88_210219_cop_piezoKOhetero_CS-H_isolatedMvirginF_2,img07597.png,449.61920139231626,228.60600569575428,,,497.1385181166177,168.93563081364053,481.0817626937944,147.67127903746908,456.7796463781699,208.86053618930936,446.3644536714737,186.5112685061904,509.9405258185985,148.1052454002481,494.7517031213332,126.40692726129762
labeled-data,T88_210219_cop_piezoKOhetero_CS-H_isolatedMvirginF_2,img10377.png,302.5266607506204,276.170020955422,332.09061921494043,269.93175449047374,327.4797266104134,361.3359196508025,359.2135168886284,353.74150830216985,306.05263744819985,302.7504606756363,337.7864277264149,296.51219421068805,333.7179930753617,380.59317699912106,363.82440949315543,371.642620766804
labeled-data,T88_210219_cop_piezoKOhetero_CS-H_isolatedMvirginF_2,img12430.png,329.86396788928045,184.7185534615503,357.29261459129015,176.79472219208085,368.264073272094,268.8330700143798,400.8736865733721,260.60447600377694,333.2163580417483,210.6233864578927,361.2545302260248,201.4805042238895,377.71171824723064,291.080750117121,409.10228058397496,283.1569188476515
labeled-data,T88_210219_cop_piezoKOhetero_CS-H_isolatedMvirginF_2,img13375.png,350.5221227147232,282.94159411760216,356.06272207994203,252.72014303459002,426.32759584794536,291.50433859112235,427.83866840209595,259.0162786768842,375.2029744325164,285.4600483745199,380.9954192234271,257.5052061227336,448.48999330882094,293.2672565709647,452.0158292685057,263.8013417650278
labeled-data,T88_210219_cop_piezoKOhetero_CS-H_isolatedMvirginF_2,img15177.png,446.13145367929246,294.24659391082514,416.94425692083973,278.6415580201672,463.4703824466901,213.90955728854925,433.99420354211406,206.39602148934358,454.22295377074465,269.9720936364684,429.0815070580181,257.83484349929,466.64918605404637,192.23589632930216,435.43911427273054,187.90116413745272
labeled-data,T88_210219_cop_piezoKOhetero_CS-H_isolatedMvirginF_2,img16340.png,502.35683590484444,251.4294605331844,473.5020179287929,263.4069321458851,446.2804915362914,192.3587482614562,424.50327042229026,211.95824726405726,489.2905032364438,229.3800241552582,462.06897684394227,243.80743314328402,428.85871464509046,176.02583242595534,408.71478511463937,196.16976195640643
labeled-data,T88_210219_cop_piezoKOhetero_CS-H_isolatedMvirginF_2,img18803.png,493.495397130842,206.94731657602304,471.1333077142773,232.70617906852164,428.6736442651038,174.11184350866222,412.8220365774124,199.3045771551718,474.2470163672167,194.209417541271,455.2817000265859,212.89166945890733,406.3115548485391,165.61991081882752,390.7430115838422,191.09570888833161
labeled-data,T88_210219_cop_piezoKOhetero_CS-H_isolatedMvirginF_2,img19528.png,457.55417829865814,158.4345508707178,457.55417829865814,191.39921528620783,378.94613238479724,174.9168830784628,387.06051131784096,206.8672501273224,432.7038928162118,157.92740218740255,431.9431697912389,187.34202581968597,356.37801597726946,181.2562416199032,365.253117935286,212.95303432710514
labeled-data,T88_210219_cop_piezoKOhetero_CS-H_isolatedMvirginF_2,img20371.png,370.8886278626424,128.94691265689946,400.7139524318179,132.81315843438517,368.4031841485444,202.4055824291281,399.3331503684301,202.95790325448317,364.8130987837362,151.86822690913618,397.67618789236485,158.21991640071988,370.33630703728727,225.60305709404238,402.3709149078832,223.66993420529954
labeled-data,T88_210219_cop_piezoKOhetero_CS-H_isolatedMvirginF_2,img21602.png,344.2636474130119,137.70137527047166,373.6648684912898,132.62298253876912,376.07042294314886,212.00627945011934,408.6790499572388,201.5822101587299,350.9457431126205,163.09333892898434,379.277828878961,155.87667557340706,385.69264075058527,232.31985037692948,415.62842948483177,221.6284972575557
labeled-data,T88_210219_cop_piezoKOhetero_CS-H_isolatedMvirginF_2,img27324.png,346.65711735151615,202.58620226812923,351.3540057254016,176.0957518394157,439.6555071544467,206.9073395721038,438.3403784097588,176.84725397923734,371.6445635005864,206.1558374322821,375.9657008045609,179.47751146861316,462.20057134909655,206.71946403714838,461.8248202791857,175.34424969959403
labeled-data,T88_210219_cop_piezoKOhetero_CS-H_isolatedMvirginF_2,img28489.png,,,194.77547224241897,184.00475311930742,344.08234983171087,217.337100330201,340.22571461722725,191.9934974921662,,,191.14634041455247,209.5490238238583,365.8447913991537,209.3483559573422,359.508890689645,179.5971700170405
labeled-data,T88_210219_cop_piezoKOhetero_CS-H_isolatedMvirginF_2,img30851.png,277.8945677550415,114.44821483091528,,,163.98727411024487,197.03793139088953,190.31621059748494,216.16105368162184,292.8604895477886,139.66856451869268,,,149.2984990173635,213.94388008269635,172.57882180608107,231.12697547436883
