scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
bodyparts,,,M_r,M_r,M_l,M_l,F_r,F_r,F_l,F_l,M_reye,M_reye,M_leye,M_leye,F_reye,F_reye,F_leye,F_leye
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,C60_210701_cop_CS-H_isolatedMvirginF_1stPC_2,img00234.png,,,,,,,,,,,,,477.89594651365934,298.40046158494204,449.7389326291239,306.23798091362715
labeled-data,C60_210701_cop_CS-H_isolatedMvirginF_1stPC_2,img01275.png,,,,,,,,,,,362.91898059442246,264.86744593981774,284.225098427578,304.21438702323996,285.51516206965744,277.98309296762517
labeled-data,C60_210701_cop_CS-H_isolatedMvirginF_1stPC_2,img02634.png,397.2918792432882,234.98031480980086,403.21168751034963,258.8445418863922,324.03425193840303,198.72148917404962,317.37446763795896,226.47059042590007,377.12753233361025,242.93505716866466,381.9373765505976,263.28439808668827,305.34985709549045,195.57659103217327,298.320084778355,221.66074620891266
labeled-data,C60_210701_cop_CS-H_isolatedMvirginF_1stPC_2,img06292.png,302.10004394190884,168.50495754303807,299.8939471694876,144.23789304640425,380.9680035559687,178.24855162123194,379.31343097665285,147.91472100043967,318.09424554196295,162.80587421428316,314.60125898562933,142.031796273983,400.82287450776005,174.20404087179298,398.2490949399353,148.2824037958432
labeled-data,C60_210701_cop_CS-H_isolatedMvirginF_1stPC_2,img06635.png,320.62259846867533,102.5336091635863,,,395.582397341244,175.37190429447855,413.261595188548,150.85674994621712,343.48769435118845,99.70493750801768,340.89474533358384,79.90423591903726,410.4329235329793,184.0936418991485,426.697785552499,161.93571393052758
labeled-data,C60_210701_cop_CS-H_isolatedMvirginF_1stPC_2,img06830.png,417.23048190112854,124.36969189697533,436.9246644737905,123.10724429616366,367.2375569089867,194.8142680222661,397.03132028814196,203.65140122794773,419.25039806242717,147.09374871158525,441.72196535687476,142.54893734866326,362.94523506622704,215.0134296352527,389.2041451631096,222.33562571996032
labeled-data,C60_210701_cop_CS-H_isolatedMvirginF_1stPC_2,img07497.png,336.8196695177495,218.82606084119155,,,336.0178180337964,121.00017979892155,310.8931382032681,132.22610057426402,323.1881942905479,212.945816625536,,,331.20670913007825,106.83413691575129,305.28017781559686,115.65450323923466
labeled-data,C60_210701_cop_CS-H_isolatedMvirginF_1stPC_2,img11652.png,202.96169994728825,182.0338600097055,180.61243226416929,177.36083131232607,276.3079329800696,136.92897432195633,256.1935920652625,115.39240728185987,203.7744005903108,162.3258694164097,180.81560742492496,158.05919104054152,288.70161778616284,122.70671306906243,268.38410171060013,105.23364924407852
labeled-data,C60_210701_cop_CS-H_isolatedMvirginF_1stPC_2,img14675.png,298.4462727919906,298.7988418791457,,,273.30778494082836,210.3486068472786,250.03140730086338,226.87483497165377,272.60949361162943,294.84185768035167,,,264.69552521404137,196.61554403969922,241.65191135047596,211.2796619528772
labeled-data,C60_210701_cop_CS-H_isolatedMvirginF_1stPC_2,img17729.png,277.8687709204921,381.732082266747,,,254.80247245159967,286.9321303176725,228.44098848715117,297.32463841904166,257.59070633245483,381.47860645939653,,,247.45167403843615,270.70967864724264,221.85061749603904,280.34175932656035
labeled-data,C60_210701_cop_CS-H_isolatedMvirginF_1stPC_2,img17969.png,224.63035944420434,313.87049365846065,202.42410340336482,314.43267735569714,259.76684052148204,245.846266292851,232.21983935689633,238.53787822877723,220.13288986631278,289.41550282867536,199.33209306856438,293.91297240656695,264.82649379661007,228.9807553757577,238.96604372373366,222.7967347061568
labeled-data,C60_210701_cop_CS-H_isolatedMvirginF_1stPC_2,img18041.png,228.7849152130947,273.92268669428336,207.01558439659857,281.29616971277403,268.2342014357115,192.59072322187006,237.03308640090128,183.2050219512361,220.03735707299654,255.50028849530858,198.72927851263833,263.87131935830644,272.80021827007397,174.8339910882382,245.40411726389917,167.22396303096744
labeled-data,C60_210701_cop_CS-H_isolatedMvirginF_1stPC_2,img18278.png,266.4567762179492,150.89521514655436,241.98107335721306,150.37445551121954,332.8536297231376,99.07963143074069,312.80438376274736,93.09089562439036,262.2906991352707,134.49128663350783,240.15841463354127,132.9290077275034,343.2688224298338,78.50962583501567,323.21957646944355,67.31329367531723
labeled-data,C60_210701_cop_CS-H_isolatedMvirginF_1stPC_2,img18540.png,,,,,,,383.11311362218044,102.26681847919608,324.94090897884246,133.60313502059304,303.60554452512537,125.10232574606515,,,401.6148749843883,93.26596160028419
labeled-data,C60_210701_cop_CS-H_isolatedMvirginF_1stPC_2,img18748.png,,,,,389.66780271540017,367.6287080715108,415.9030419197676,351.4535981861114,359.4874147584964,319.69515072819297,380.39670314693956,306.08438753194224,407.22371466418736,385.7763923331784,429.9083199912719,369.79853988540583
labeled-data,C60_210701_cop_CS-H_isolatedMvirginF_1stPC_2,img19324.png,449.3912738751435,237.39224648252815,,,465.6561358946632,181.99742656097578,,,435.24791559730033,223.248888204685,,,477.20654515490173,166.67545509331234,,
labeled-data,C60_210701_cop_CS-H_isolatedMvirginF_1stPC_2,img21183.png,262.76564030613713,207.88746524949624,271.8394824369709,233.6571769010643,177.29004743368247,206.7986041937962,179.64924638769926,237.46819059601452,244.7994328870861,215.1465389541633,256.0509971293201,237.10523691078117,159.50531685724818,210.79109473136307,162.04599265388163,238.3755748090979
labeled-data,C60_210701_cop_CS-H_isolatedMvirginF_1stPC_2,img23094.png,,,361.7518448286106,152.48057317276115,273.3065412326842,200.13698381621327,291.8280283386547,228.43948096690974,,,347.60059625326244,153.52110615624264,260.40393223751374,216.9936181486134,277.8848863600027,237.80427781824312
