scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
bodyparts,,,M_r,M_r,M_l,M_l,F_r,F_r,F_l,F_l,M_reye,M_reye,M_leye,M_leye,F_reye,F_reye,F_leye,F_leye
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,T60_210129_cop_piezoKOhetero_CS-H_isolatedMvirginF_1,img01592.png,158.60037025295026,203.55005035649512,183.6126133440314,182.91494980635326,212.68934593741312,267.33127023875187,245.83056803309552,251.69861830682618,173.92036914623748,216.6814779793127,195.80608185093337,199.798213892833,223.0068962124841,291.0929011752789,254.27220007633542,276.71086139790725
labeled-data,T60_210129_cop_piezoKOhetero_CS-H_isolatedMvirginF_1,img03404.png,293.4668712396432,236.99755407558067,272.66607444189475,264.26346339154816,217.00988841548684,186.40102132430073,190.86834649399225,211.6992876999407,274.6337173822223,226.03497197947001,256.3627472220379,248.52231986892775,196.7712753149749,173.75188813648074,175.68938666860828,192.58504199390163
labeled-data,T60_210129_cop_piezoKOhetero_CS-H_isolatedMvirginF_1,img05192.png,331.328568857321,339.874330162748,294.1268024080904,340.1672574576238,335.13662369070676,252.28906899487453,299.3994937158554,246.13759580248208,327.5205140239351,318.78356493168815,299.6924210107312,317.61185575218485,339.2376058189684,228.85488540480807,306.13682149799945,224.75390327654642
labeled-data,T60_210129_cop_piezoKOhetero_CS-H_isolatedMvirginF_1,img05870.png,208.02757916029142,164.36673431758433,245.63470964384507,164.06098528926276,205.8873359620404,250.89370933258994,242.57721936062933,254.25694864412725,208.333328188613,191.2726488098829,238.90823102077044,190.96689978156132,202.82984567882465,275.04788256999433,236.15648976587627,279.3283689664963
labeled-data,T60_210129_cop_piezoKOhetero_CS-H_isolatedMvirginF_1,img06733.png,186.2615490626011,314.64368718717947,183.98571934622402,283.4027519896393,284.94980130913535,308.85066609094685,284.94980130913535,277.1959436722472,211.9163567744884,310.50581497558477,210.26120788985054,280.71313505210276,307.9149920834861,308.0230916486279,306.88052403058737,276.78215645108776
labeled-data,T60_210129_cop_piezoKOhetero_CS-H_isolatedMvirginF_1,img07331.png,329.7810457939382,270.7755823571538,300.17664955490466,289.11263375894316,280.514028172263,208.4737932570982,248.92127696195115,226.36898799860353,314.9788476744214,254.42688592664274,285.59537976552997,268.3453707255913,264.60718840203606,191.24138350601902,237.43300379456502,205.8226532953937
labeled-data,T60_210129_cop_piezoKOhetero_CS-H_isolatedMvirginF_1,img08159.png,221.00333219962096,165.96369108112353,248.84030179751812,185.27913937354197,173.28281288894016,223.62598524819623,198.27927538501103,249.474599874815,205.94864455994184,189.2558493160987,228.38865066436915,207.71914547796928,155.3876181474348,244.64573780171037,176.407370700949,265.38143964504195
labeled-data,T60_210129_cop_piezoKOhetero_CS-H_isolatedMvirginF_1,img11617.png,281.63088640314083,156.52490994680485,296.37508175988734,179.20828741872245,234.1848218577132,198.48915826985242,241.1788632448878,232.89228076892746,259.70362151362053,169.7568801387568,272.7465635599731,193.19637019307166,212.25755696819283,208.50764998661606,218.4954857729702,236.2947873897151
labeled-data,T60_210129_cop_piezoKOhetero_CS-H_isolatedMvirginF_1,img14370.png,267.31439780409875,219.19278214348347,301.04541963828535,229.5931805423577,240.32958033674947,286.93591766047496,269.56313259304454,305.7690715178958,259.1627341941703,244.20995667050522,288.39628645046537,256.577998009707,228.24263084616592,306.61234706375046,254.10308091904233,322.91567428360736
labeled-data,T60_210129_cop_piezoKOhetero_CS-H_isolatedMvirginF_1,img15619.png,354.19057272949925,362.82337881071504,340.9230374747192,394.24648862466785,294.3702821947891,322.5552454935755,267.3696841324297,344.900568027942,326.02615578514155,354.211119083928,311.1292740955639,380.5134258170885,275.0508887536181,306.7273086983993,251.54174733725347,324.8828832575721
labeled-data,T60_210129_cop_piezoKOhetero_CS-H_isolatedMvirginF_1,img16086.png,319.1595844367207,359.0196636409571,293.7607167678911,380.62329820984667,298.723713898582,295.37652396503915,263.39885196837065,300.6314621034178,298.723713898582,337.9999110874429,274.4926102605031,358.143840617894,295.804303821705,272.89706637308643,263.10691096068297,275.52453544227575
labeled-data,T60_210129_cop_piezoKOhetero_CS-H_isolatedMvirginF_1,img17214.png,348.49210863977066,366.6150218252903,319.18359855717745,355.4650451634342,390.54344919305663,311.5022800395443,366.96921282227515,287.6094729069954,357.4120899692556,339.85507783683556,329.3778629337316,329.0236719367468,408.3834118520265,288.88375595406467,384.8091754812449,271.04379329509493
labeled-data,T60_210129_cop_piezoKOhetero_CS-H_isolatedMvirginF_1,img19418.png,316.44060602840636,332.8484431441045,301.207703758647,307.54633428925007,391.31419345603683,300.31716033072024,379.17950859707605,272.1750188493005,336.8372039828298,320.1973887166773,321.0879321446041,293.08798637219036,411.9689761946935,291.0225080983247,398.80155219879987,263.91310575383784
labeled-data,T60_210129_cop_piezoKOhetero_CS-H_isolatedMvirginF_1,img20288.png,409.8229249481972,383.8058333789347,421.9864250732555,410.9244566085728,327.66944869370536,385.6004481514843,328.86585854207175,419.09992390574314,389.2845558845743,390.98429246913304,401.04925272684375,417.5047107745879,303.34244844358886,388.99027605518904,306.1340714231104,420.4957353955039
labeled-data,T60_210129_cop_piezoKOhetero_CS-H_isolatedMvirginF_1,img22498.png,361.95014747653204,326.62871817786095,359.13547228413256,359.93570795458874,271.4114287876804,316.54279873842927,262.26373441238195,345.3932194605245,338.0254083411361,323.3449304533948,331.4578328922038,352.19535117549003,246.5484645881512,311.6171171517301,239.0426640750858,339.5293128096921
labeled-data,T60_210129_cop_piezoKOhetero_CS-H_isolatedMvirginF_1,img25721.png,,,265.8816145649152,330.96720748621715,,,191.9520152546374,324.71659996435693,243.250104571973,297.7743261632353,251.00947942669603,323.42337082190306,,,167.38066154801442,323.2078326314941
