scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
bodyparts,,,M_r,M_r,M_l,M_l,F_r,F_r,F_l,F_l,M_reye,M_reye,M_leye,M_leye,F_reye,F_reye,F_leye,F_leye
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,C80_210707_cop_CS-H_isolatedMvirginF_1stPC_1,img02671.png,256.103253583409,219.0377969747401,233.3279098350161,230.67302693315824,231.84256132968613,165.8128088670828,207.08675290751995,180.91385200460417,241.7448846985526,202.2038472476671,223.67314455037126,213.59151912186354,219.46465711860304,148.97885914000977,197.6795457070968,163.8323441933095
labeled-data,C80_210707_cop_CS-H_isolatedMvirginF_1stPC_1,img04877.png,180.63999011449295,210.79971488138742,207.64847847435743,206.94135940140677,192.5365861777666,269.3181063277605,221.79578190095316,262.5659842377944,187.39211220445907,231.3776107746175,211.18530433100636,224.94701830798311,198.96717864440103,287.0022356110051,224.36801888760692,279.92858389770726
labeled-data,C80_210707_cop_CS-H_isolatedMvirginF_1stPC_1,img05522.png,287.36993282474424,284.9011085626355,262.6338501463407,286.86875150296305,292.148494251254,226.43400405004533,264.0393093894318,228.96383068760932,286.8077491275078,262.97594437041414,262.3527582977225,264.6624954621235,291.02412685678115,207.03866649538801,264.0393093894318,208.44412573847913
labeled-data,C80_210707_cop_CS-H_isolatedMvirginF_1stPC_1,img05851.png,282.3187256199518,251.30205195422116,269.44176009167285,270.4162976602603,245.09624713977044,203.4158363959338,225.780798847352,225.95052607042197,264.4116954321889,240.83951746249454,252.33954024942736,259.9537631685336,228.1952298839043,191.54488379955163,210.6906048689001,210.256724332832
labeled-data,C80_210707_cop_CS-H_isolatedMvirginF_1stPC_1,img11495.png,200.64385212027406,292.48367370931896,200.85132203617576,266.75740413751,269.52386419963364,297.6704216068611,269.52386419963364,267.37981388521507,221.3908437104426,289.37162497079373,220.56096404683586,267.37981388521507,289.23350621029374,296.425602111451,289.85591595799883,271.3217422873471
labeled-data,C80_210707_cop_CS-H_isolatedMvirginF_1stPC_1,img12376.png,258.2086306222634,180.90870892843492,258.75323915150534,207.5945268612892,199.9355179933775,171.28729157849426,194.67096887737222,200.15154362831623,238.0581150403122,178.9118109878812,235.69814474693052,203.78226715659574,178.51424917652844,171.28729157849426,173.2497000605232,196.15774774720882
labeled-data,C80_210707_cop_CS-H_isolatedMvirginF_1stPC_1,img13121.png,194.63559714697413,309.9066843523247,205.64256216655082,285.87481072624894,253.1559611677235,335.589602731337,262.32843201737074,310.45703260330356,214.0812353482263,317.42811044903544,225.82199803577475,293.94658507393854,270.40020636506034,342.193781743083,284.3423620565241,318.1619081170072
labeled-data,C80_210707_cop_CS-H_isolatedMvirginF_1stPC_1,img13434.png,249.70829863174347,362.7395838512112,238.8433589672581,340.20489417672303,308.66065644089554,337.7904631401707,296.7897038445134,310.0245062198192,270.8345702015761,347.8505924591387,259.9696305370908,330.34596744413443,327.37249697417593,327.7303338212028,315.9039495505525,303.38482086930037
labeled-data,C80_210707_cop_CS-H_isolatedMvirginF_1stPC_1,img15021.png,328.93309416296586,238.14472582658516,331.1806849185674,264.21677859156364,277.68802493524953,231.85147171090068,274.76615695296744,260.6206333826011,308.030500135871,240.16755750662657,306.9067047580702,263.99201951600344,256.56067183259455,232.97526708870146,255.21211737923358,258.8225607781198
labeled-data,C80_210707_cop_CS-H_isolatedMvirginF_1stPC_1,img16040.png,354.7628242616199,157.89739918347965,350.15699212860255,183.31476910272391,303.07515254664673,141.35052077967634,295.3987656582844,171.54430920723496,334.12187285069007,156.5327081811041,329.0042815917818,177.68541871792485,285.1635831404679,139.1328979008161,276.46367800032385,164.89144057065425
labeled-data,C80_210707_cop_CS-H_isolatedMvirginF_1stPC_1,img16225.png,343.70379956452194,135.44828598289888,350.42582483973655,161.2160495378882,290.1143202871165,148.33216776039353,297.2097914109542,174.4733771640059,327.0854593007969,139.74291324206376,335.1145450461921,168.12479773741433,269.5747986128497,154.49402426267358,277.60388435824495,178.58128149885928
labeled-data,C80_210707_cop_CS-H_isolatedMvirginF_1stPC_1,img24114.png,289.0504057765774,233.90176241851526,280.4611512582476,210.37467395526411,355.1503209828544,229.42041223503884,346.5610664645246,201.78541943693432,308.2828669806636,222.13821818688967,296.70604567334954,201.78541943693432,373.2624446410715,223.81872450569335,368.9678173819066,197.11734632914641
labeled-data,C80_210707_cop_CS-H_isolatedMvirginF_1stPC_1,img26449.png,382.5500644579364,158.37407308822526,406.07301389493495,148.96489331342582,399.01612906383536,217.18144668072165,426.72093617852255,205.15860585736684,389.8683153938915,178.23789705724624,414.1753631454567,165.69232402418035,409.73213936291245,234.95434181089834,435.0846515338998,223.9769654069657
labeled-data,C80_210707_cop_CS-H_isolatedMvirginF_1stPC_1,img27090.png,416.9889722230881,212.56856177607457,444.9798026223342,212.3515785946851,398.76238498636974,273.3238525651359,428.9230471995109,275.4936843790309,417.6399217672567,231.663081738351,443.89488671538675,231.66308173835097,398.1114354422013,292.41837252741226,428.05511447395287,293.9372547971388
labeled-data,C80_210707_cop_CS-H_isolatedMvirginF_1stPC_1,img32163.png,385.7570733382554,280.1664504515462,388.49567622815766,303.74886422570444,334.02790764010183,276.6671245366711,334.48434145508554,303.5967196207099,364.9132624539994,281.53575189649735,368.8690221838582,306.4874671156067,314.70554280579154,277.7321367716331,315.00983201578066,303.901008830699
labeled-data,C80_210707_cop_CS-H_isolatedMvirginF_1stPC_1,img32301.png,348.8273782299203,261.9965020153657,327.99699281652784,282.82688742875814,318.5286358104404,227.43699894314642,296.27799684613484,245.900295105017,334.62484272078905,250.16105575775634,314.7412930080054,265.7838448178007,300.0653396485698,215.3648437603849,281.83875241185143,232.64459529649454
