scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
bodyparts,,,M_r,M_r,M_l,M_l,F_r,F_r,F_l,F_l,M_reye,M_reye,M_leye,M_leye,F_reye,F_reye,F_leye,F_leye
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,C64_210701_cop_CS-H_isolatedMvirginF_2ndPC_1,img01060.png,,,452.89205290764056,230.94538027728956,,,455.26012844635056,301.3110534275296,,,438.6835996753806,246.50701953166956,,,454.9218319408206,320.59395424273964
labeled-data,C64_210701_cop_CS-H_isolatedMvirginF_2ndPC_1,img02505.png,,,438.10155609932383,242.0086228438212,,,464.88911612904633,289.8435514683256,,,429.491268946913,253.48900571370226,,,472.9253841379631,308.02082434563727
labeled-data,C64_210701_cop_CS-H_isolatedMvirginF_2ndPC_1,img04509.png,,,452.40761181857795,246.38935547012514,,,463.3297561399751,302.33748250422076,,,441.26256659266244,263.7756260225533,,,464.2213597580483,321.28405938827706
labeled-data,C64_210701_cop_CS-H_isolatedMvirginF_2ndPC_1,img05733.png,,,414.75666158154274,313.22047122424897,,,404.26256589979585,369.62623551363885,,,400.51467458488617,323.714566905996,,,395.45502130975814,388.36569208818696
labeled-data,C64_210701_cop_CS-H_isolatedMvirginF_2ndPC_1,img08057.png,,,392.6303263641321,321.01762376727453,391.8491869111299,374.52567629792634,416.84564940720077,358.5123175113809,376.61696757758665,349.72449866510595,393.4114658171343,332.34414583580667,392.43504150088154,387.0239075459618,414.8928007746952,373.93982170817463
labeled-data,C64_210701_cop_CS-H_isolatedMvirginF_2ndPC_1,img08217.png,,,273.0934021056104,334.8297079043673,,,218.88705824575965,361.3411075214122,239.71744365915208,319.6803366946273,262.2047915486098,325.83476874858417,,,199.24021745812814,362.7613610723253
labeled-data,C64_210701_cop_CS-H_isolatedMvirginF_2ndPC_1,img09302.png,,,241.4566684044309,333.1454647246781,,,187.75333101052854,315.9603967586293,,,228.3725825666438,317.3273908013832,,,169.78712359147755,308.5395719551083
labeled-data,C64_210701_cop_CS-H_isolatedMvirginF_2ndPC_1,img09832.png,,,233.83116237961792,309.47652505809197,,,175.62542397188338,290.6828226881965,,,221.60613268269566,295.974253452536,,,154.82462717413495,279.0051823806886
labeled-data,C64_210701_cop_CS-H_isolatedMvirginF_2ndPC_1,img13461.png,283.14905368074426,357.6786681284824,266.6583318951419,340.36341025359997,332.4150850152313,309.6494409279156,316.748899318909,286.15016238343225,301.08271362258677,341.60021438752017,280.6754454129039,325.31562662423784,348.0812707115535,297.8998016556739,332.8273530598713,275.84346126743077
labeled-data,C64_210701_cop_CS-H_isolatedMvirginF_2ndPC_1,img14757.png,324.32608023036494,333.51046988726273,299.83459677461866,324.1683576412564,348.81756368611116,275.9428592902509,323.3161221497156,258.77357191921226,332.65823439572193,311.03890259281513,307.15679285932634,304.22168554843216,358.9171444926045,256.50116623775125,334.42566103685823,243.87669022963465
labeled-data,C64_210701_cop_CS-H_isolatedMvirginF_2ndPC_1,img14988.png,374.40689623270293,265.3913814198984,365.42379252317744,286.09157692445706,319.7271345225478,233.36466384680747,299.8080784709913,256.798847436874,360.34638607866304,255.04128366761898,345.11416674511986,275.54619430892717,304.4949151890046,223.4051358210292,283.9900045476964,241.95719782983184
labeled-data,C64_210701_cop_CS-H_isolatedMvirginF_2ndPC_1,img18174.png,346.6078295249342,245.83941562311037,347.8249863648907,269.9796929489154,281.28707911393235,232.85640933024047,274.3898570208452,262.87961138250216,326.7276011389771,243.81082088984945,323.0761306191074,267.5453792690023,260.5954128346709,229.0020793370447,252.48103390162723,254.56237297613234
labeled-data,C64_210701_cop_CS-H_isolatedMvirginF_2ndPC_1,img21588.png,364.0035507817474,216.45405101202238,363.8058780563188,239.97710533801987,299.3645695666114,210.91921470002296,296.39947868518317,238.59339626002003,343.05024188632103,214.08197830687976,341.6665328083212,237.80270535830581,281.969369728899,208.94248744573747,277.02755159318525,235.0352872023061
labeled-data,C64_210701_cop_CS-H_isolatedMvirginF_2ndPC_1,img22040.png,235.23437190163293,206.6659091155047,234.2046880772209,183.66963703696973,297.701857249295,219.8801848621255,304.3948021079731,192.07872160300118,255.4848204484025,205.46461132035733,254.62675059472582,184.5277068906464,315.89293814724056,224.34214810124422,324.81686462547793,198.9432804324146
labeled-data,C64_210701_cop_CS-H_isolatedMvirginF_2ndPC_1,img23969.png,241.6018713511985,215.50271500181486,237.75330441122225,191.86151808481782,301.52955655940036,221.550463050349,305.9279187765161,193.5109039162362,257.1794042034834,214.0365942627763,255.34675327968515,189.66233697625995,322.6050421830799,225.39902999032526,328.652790231614,197.90926613335193
labeled-data,C64_210701_cop_CS-H_isolatedMvirginF_2ndPC_1,img28900.png,313.7292541472991,203.88698073586943,314.11307349171716,178.17108465985552,385.31156188127807,213.86628369074052,385.6953812256962,185.07983285938167,333.3040407126231,204.4627097524966,334.6474084180865,181.43354908740952,405.65398713543834,213.67437401853147,406.6135354964837,188.15038761472658
labeled-data,C64_210701_cop_CS-H_isolatedMvirginF_2ndPC_1,img29656.png,371.3332081549965,184.54656470168348,398.6661849997571,175.86131972297449,381.0402466606124,242.78879573537904,413.226742758181,239.97886353638495,378.2303144616183,200.38436436874105,402.7533591073849,192.97636129866572,385.1274207682402,262.71376951006437,414.7594330485414,260.9256308379772
labeled-data,C64_210701_cop_CS-H_isolatedMvirginF_2ndPC_1,img32940.png,413.6945609629747,173.44002412759278,438.07558025364995,185.51217931035433,371.5603722858855,216.0476306549864,393.33759339988666,236.64130714322664,403.7527861065829,192.37673813976772,426.24013399604064,205.39572902313802,359.2515081779718,234.27421789170478,380.3186025165164,251.55396942781442
