scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
bodyparts,,,M_r,M_r,M_l,M_l,F_r,F_r,F_l,F_l,M_reye,M_reye,M_leye,M_leye,F_reye,F_reye,F_leye,F_leye
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,C88_210708_cop_CS-H_isolatedMvirginF_1stPC_3,img00496.png,,,253.8968132548083,298.7870458843756,,,202.86236899199687,291.84358407991147,,,237.23250492409437,285.24729536567054,,,183.76784902972048,284.2057760950009
labeled-data,C88_210708_cop_CS-H_isolatedMvirginF_1stPC_3,img01279.png,,,252.83881263208144,303.45052732177396,,,213.71477245317752,294.3648497446825,,,245.79277696005136,286.2062821244371,,,193.13293141119487,283.0541082711605
labeled-data,C88_210708_cop_CS-H_isolatedMvirginF_1stPC_3,img02168.png,,,232.50309265388734,253.4937990694366,,,194.33377847309723,212.88342409801456,,,228.06480030728383,235.51871506569242,,,182.12847451993758,196.01791318092125
labeled-data,C88_210708_cop_CS-H_isolatedMvirginF_1stPC_3,img05958.png,,,236.4767924479459,245.71793060393105,,,206.56664718059085,199.33185785879564,,,238.25112309939917,226.9607208599965,,,193.38590519836657,182.60245457366486
labeled-data,C88_210708_cop_CS-H_isolatedMvirginF_1stPC_3,img07459.png,,,273.4447836832653,322.83913839780814,,,216.22335988928864,310.8892828263752,,,256.2094150706218,302.1566960626358,,,192.32364874642286,299.8586469142833
labeled-data,C88_210708_cop_CS-H_isolatedMvirginF_1stPC_3,img09377.png,,,261.5271064384887,308.3835903865467,,,208.7288943681195,299.1281269160437,,,247.01285690519998,292.60723219818937,,,186.2212900193964,292.8175836407008
labeled-data,C88_210708_cop_CS-H_isolatedMvirginF_1stPC_3,img11454.png,,,267.82728982653396,321.50228529152355,,,226.62810140379585,331.2783639003088,,,259.0986482115471,312.94821650883637,,,208.8216725092226,326.2157517636165
labeled-data,C88_210708_cop_CS-H_isolatedMvirginF_1stPC_3,img13462.png,,,,,,,,,,,,,348.15962765516906,207.2301561749002,376.5288334334368,212.7995708062166
labeled-data,C88_210708_cop_CS-H_isolatedMvirginF_1stPC_3,img15420.png,,,,,,,,,,,,,303.6592242688869,210.89051908588755,331.92757661581345,208.39165920991613
labeled-data,C88_210708_cop_CS-H_isolatedMvirginF_1stPC_3,img15864.png,,,,,,,,,,,,,251.18187704729053,204.66188608595328,272.7933266203828,189.96610037625055
labeled-data,C88_210708_cop_CS-H_isolatedMvirginF_1stPC_3,img16969.png,,,,,,,,,,,,,383.37418804754856,345.3547104644808,359.0218303632663,358.01152794512745
labeled-data,C88_210708_cop_CS-H_isolatedMvirginF_1stPC_3,img17921.png,,,,,,,,,,,,,434.9215156950719,363.49839644416323,425.1589035412538,385.863653378365
labeled-data,C88_210708_cop_CS-H_isolatedMvirginF_1stPC_3,img20729.png,,,456.9499163481755,199.20912428110427,,,506.64695518387714,240.86693624632474,,,461.82217505755807,226.25016011817723,,,525.4051512149998,257.9198417291635
labeled-data,C88_210708_cop_CS-H_isolatedMvirginF_1stPC_3,img21918.png,,,459.8319931736995,205.30674619302454,,,503.6941570043997,249.59893123775123,,,459.8319931736995,227.66784932240114,,,518.7448994953263,260.99449340945273
labeled-data,C88_210708_cop_CS-H_isolatedMvirginF_1stPC_3,img23595.png,,,426.4318287739264,325.6052597199053,,,413.76395612953183,370.1094965100808,,,409.5968927596652,333.43933885525456,,,402.0961786939053,385.77765478077936
labeled-data,C88_210708_cop_CS-H_isolatedMvirginF_1stPC_3,img27904.png,,,351.00019257627224,350.82482037793216,,,300.6403687501445,378.01182671884897,,,325.09042814398913,344.9860002241782,,,278.1974037841528,385.12788878123655
labeled-data,C88_210708_cop_CS-H_isolatedMvirginF_1stPC_3,img31496.png,,,293.13832960754735,339.16260560204665,,,239.05625793340158,339.819472869344,,,283.94218786538494,327.12003903492916,,,219.78815142601357,340.6952958924071
labeled-data,C88_210708_cop_CS-H_isolatedMvirginF_1stPC_3,img33780.png,247.3889647355482,234.3756626756517,,,332.14618843460624,187.92430111590824,320.69845951940874,163.9281001205905,240.78450574601123,218.52496110076294,220.31068287844656,210.15931304734943,347.5565927435258,180.65939622741757,336.98945836026667,157.5437897640381
labeled-data,C88_210708_cop_CS-H_isolatedMvirginF_1stPC_3,img34000.png,205.3823168066715,191.33029877479134,194.6543932385885,170.08480308113678,302.98538613197553,166.71918000095388,294.3609769890069,143.37016988218505,219.68621489744882,177.86780645405975,209.37899421438868,159.56723095556524,320.2342044179129,164.19496269081674,312.24084960247853,140.00454680200215
labeled-data,C88_210708_cop_CS-H_isolatedMvirginF_1stPC_3,img34091.png,212.70378194604496,178.63722537747856,206.37594951104353,155.6461008636401,311.8398234277337,162.81764428997508,310.3633291929,137.29538680213608,228.1015075378817,173.1531039338107,221.56274735504692,153.53682338530632,330.6123929849045,161.5520778029748,327.02662127173704,137.50631454996943
