scorer,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
bodyparts,F_reye,F_reye,F_leye,F_leye,F_rch,F_rch,F_lch,F_lch,F_cch,F_cch,F_ge,F_ge,M_reye,M_reye,M_leye,M_leye,M_rch,M_rch,M_lch,M_lch,M_cch,M_cch,M_ge,M_ge
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\7_add_211111T14_29_45\img00126.png,304.27749925211754,207.8910158730786,275.689128113642,209.03455071861762,309.1375223456584,223.9005037106249,278.2620815161048,226.47345711308768,299.70335986996145,246.48531691002054,309.99517347981265,305.94912887804963,457.8540293739588,220.01455910407137,466.08748026183974,196.68644825507533,455.1095457446652,236.25275391072546,,,,,496.2768001840699,259.8095717288293
labeled-data\7_add_211111T14_29_45\img10246.png,298.92896776353564,207.69328125453296,270.5828709567421,208.17782991789693,302.32080840708363,222.4720154871347,274.4592602636541,226.59067912572863,293.35665813484974,245.97262566028832,304.0167287288576,309.2062262292893,262.4848485129794,427.32459575169,286.66188862018913,432.95311302532616,,,302.14031112268844,424.1265745734877,,,343.20290305080664,428.603804222971
labeled-data\7_add_211111T14_29_45\img24149.png,297.9062289615786,208.7957845192583,270.43231974884026,210.32211280885488,300.65361988285247,221.92220780978886,278.36922685474246,227.72225531025583,297.9062289615786,247.56452307501132,307.06419869915806,312.89137386974477,336.98023317525093,179.18501570108472,339.42235843860544,151.10057517250775,316.5274340946569,176.1323591218916,318.96955935801134,148.3531842512339,302.17994817244903,156.5953570150554,253.0321772474393,156.2900913571361
labeled-data\7_add_211111T14_29_45\img34024.png,297.45738475102326,208.45735635081834,270.3808054422434,207.60455070329772,302.36101722426685,221.88904529926822,275.284437915487,226.7926777725118,295.96497486786217,246.6204090773664,310.24946946383267,306.53000581569034,419.0092379981988,381.2584767978892,433.85387084901805,361.46563299679684,404.83328230282183,385.9392168859854,,,,,,
labeled-data\7_add_211111T14_29_45\img34237.png,298.96086463294756,209.64172895770565,268.72502803903444,210.10689567453508,301.98444829233887,222.20123031210034,276.6328622251348,226.1551474051505,295.7046976151415,246.62248294564554,307.1012821774626,309.41998971761893,438.81955753138396,282.09059229824226,458.9147596984154,266.27492392604154,,,,,,,481.42882879295996,330.0957974750397
labeled-data\7_add_211111T14_29_45\img35390.png,297.62305387722205,208.95880607156053,270.8139454306191,208.00133791275329,300.9741924330474,224.2782966124765,276.7981214231644,227.8688022080037,295.70811755960756,249.6512028208686,306.2402673064873,309.9716968257252,244.72293810312158,254.199176575203,240.41433138848896,226.67196700949464,227.24914420488932,252.52360729729034,223.1799045299585,229.06563740651276,206.18484471112984,242.70955866951604,157.8327026913638,252.04487321788673
labeled-data\7_add_211111T14_29_45\img37244.png,298.9706752897347,207.66810410598455,269.46747627482796,209.04034592063138,301.71515891902834,220.70440134512938,275.6425644407386,224.47806633540816,295.5400707531177,245.40475400877224,306.5180052702923,308.87093793618794,225.89879865979123,390.8623863613358,251.2852722307575,379.19833093683775,220.0667709475422,375.08160549289727,243.73794225019995,361.70224780009073,223.49737548415928,350.38125282925444,212.86250142064637,316.7613283704072
labeled-data\7_add_211111T14_29_45\img39567.png,298.9094452978887,211.17549991477154,267.51069191190203,209.77999976428325,302.6307790325242,223.26983455233676,274.4881926643435,226.5260015701428,296.1184449969121,246.52817039380838,307.5150295592332,315.3728444845643,,,129.72328222554438,251.78486440512557,,,137.1969608092706,267.19932648406086,,,113.84171523512619,313.9098176323497
