scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
bodyparts,,,M_r,M_r,M_l,M_l,F_r,F_r,F_l,F_l,M_reye,M_reye,M_leye,M_leye,F_reye,F_reye,F_leye,F_leye
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,220616_hetero_T21_piezo_copulation,img01985.png,324.2776806523252,129.66088595238972,,,301.88403004574025,79.45196406604649,,,307.77709599484155,129.66088595238972,284.2048321984363,131.3109444181381,290.8050660614298,69.08016799562819,262.98979478167155,66.4872189780236
labeled-data,220616_hetero_T21_piezo_copulation,img05741.png,176.71812217788886,189.6460048019808,202.81528117591745,177.9644193457204,201.3240149474587,254.51608573993758,227.66971831689705,241.34323405521837,192.6249619481158,210.52373200040367,214.74541100358766,199.09069091555304,214.4968666321779,275.1452685669506,236.36877131623993,257.7471625682649
labeled-data,220616_hetero_T21_piezo_copulation,img07094.png,449.32253705528444,305.11427545369355,429.0454587544353,312.48775847218417,426.41207196211724,219.00252734489243,395.6014464919957,213.73575376025627,447.7425049798936,282.9938263982217,425.62205592442183,291.42066413363955,429.5721361128989,198.98878772327504,400.07820403893646,194.2486914971025
labeled-data,220616_hetero_T21_piezo_copulation,img07382.png,476.978435667743,210.51313927600307,463.5018075290785,238.429011848951,382.6420386970915,160.9384000516301,364.833637228142,181.87530448134103,465.90834826812574,204.73744150228976,453.39433642508016,226.63696222761956,367.7214861149987,150.59027487372703,351.8383172372869,175.13699041200877
labeled-data,220616_hetero_T21_piezo_copulation,img08707.png,180.14717939235197,316.489145320188,182.76281301528363,287.40945386524186,248.76909679397087,318.9509181417707,252.46175602634497,288.1787578719865,201.07224837580526,318.489335737724,202.91857799199232,289.8712266868246,269.0787225720285,320.7972477579578,271.5404953936112,292.94844271380305
labeled-data,220616_hetero_T21_piezo_copulation,img09480.png,198.16675234543484,161.89906349861656,189.0810747683434,135.6085922117137,272.01204669541204,129.22928667886225,263.1196814071949,100.61906792546795,219.81772869935486,154.74650881026798,209.765489677892,128.6493498122394,289.7967772718463,123.2366057237594,279.93785053925774,95.39963612586222
labeled-data,220616_hetero_T21_piezo_copulation,img09985.png,267.1345434039066,133.50681421379988,276.45199847020956,107.1403988134107,332.9514600424721,162.05391058715364,347.225008229149,136.6787138108392,282.39931021465827,141.83305065602806,294.29393370355564,114.07892918193417,347.026764504334,171.17312192864162,362.09328759027073,147.1856312260319
labeled-data,220616_hetero_T21_piezo_copulation,img10740.png,228.50398264985728,166.40675101177717,202.32397552802544,166.17300094818938,234.1139841759641,95.8142318082663,206.2977266090178,90.20423028215947,230.1402330949718,147.00549573399107,201.6227253372621,143.7329948437621,237.85398519336866,76.64672659406799,210.2714776900101,68.6992244320833
labeled-data,220616_hetero_T21_piezo_copulation,img13191.png,358.5574380462176,155.2812043672527,356.91496787866254,129.4944227366391,416.372387944154,160.53710890342876,420.64281037979697,133.6005981555266,378.5955740903887,151.9962640321427,375.8033748055452,129.00168168637256,433.94681873699255,165.62876642284928,441.5021815077456,140.00623180899112
labeled-data,220616_hetero_T21_piezo_copulation,img14239.png,422.9692782328414,265.9520659606088,439.75292731331956,291.03532172923553,362.1054958530854,298.96605700902194,370.9584096537772,329.58238390308105,405.447886335639,280.52248659091407,422.4159711202982,301.9170282759192,342.9241826182532,306.5279208804462,350.1171750813153,333.82440509924584
labeled-data,220616_hetero_T21_piezo_copulation,img15311.png,328.3115064859468,311.90196305966384,350.360942863873,328.0307174472209,284.62095662598193,364.77977807709794,297.68728929438265,391.3207663097869,313.81604368193973,328.6432017910522,334.0280270283721,346.6094092101032,267.47139499870605,375.3961733701735,282.1710192506568,399.48722422753735
labeled-data,220616_hetero_T21_piezo_copulation,img16115.png,279.2293338776358,253.02174229545187,263.81958285022847,233.94300292818562,327.84342938076617,204.04074795833563,319.22130678209777,175.9729871584151,296.10668024098675,240.54718193993162,279.04588446064287,221.65189198965834,345.2711239950959,197.62001836358257,336.46555197943457,170.10260581464084
labeled-data,220616_hetero_T21_piezo_copulation,img16880.png,347.5449795187234,266.40277947984237,374.0218590841836,252.7279076163629,369.94849299718976,322.2660858157584,398.46205560614686,319.9384480517619,357.4374400157085,285.89674575331304,382.1685912581714,271.93091916933406,369.65753827669016,342.6329162507278,398.1711008856473,340.88718792773045
labeled-data,220616_hetero_T21_piezo_copulation,img18285.png,346.51775302884073,288.7161463093132,330.7411031674475,308.7121327615442,287.08014192312663,256.42904891855494,266.5338072199168,278.9933272086871,333.12594558835576,278.0760801237224,314.9644533060542,296.2375724060239,271.85384031271224,244.1379379800276,252.77510094544596,261.01528434337854
labeled-data,220616_hetero_T21_piezo_copulation,img18890.png,278.41967297172715,402.9573376187808,269.52730768351,377.3691028098294,346.2920121103641,371.01741331824576,337.5811236647636,340.8922574438775,298.92655618741156,394.427926015797,290.0341908991944,370.83593647562907,365.3470805851151,363.576862770962,355.3658542411979,337.4441974341606
labeled-data,220616_hetero_T21_piezo_copulation,img20569.png,404.0118309845411,219.26724682618766,397.9767396803485,244.03193183304705,330.3420957540518,205.53221144423202,322.85025827298506,235.29145477180253,387.5714098455336,212.39972913520984,376.54176022062984,239.86979989912112,312.4449284381702,200.7457597202172,303.2882381835331,225.71855132377289
labeled-data,220616_hetero_T21_piezo_copulation,img23708.png,214.38539645417492,132.45164472844652,,,159.34761249472712,174.5029852817325,,,215.6222005880951,158.83679958541026,,,143.68142679840489,189.34463488877458,143.68142679840489,189.34463488877458
labeled-data,220616_hetero_T21_piezo_copulation,img24228.png,211.81767715598642,157.27582257849417,,,158.4398145341683,215.86128155366035,,,213.77052578849197,178.97414071744458,,,136.52451321382836,231.05010425092567,,
