scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
bodyparts,,,M_r,M_r,M_l,M_l,F_r,F_r,F_l,F_l,M_reye,M_reye,M_leye,M_leye,F_reye,F_reye,F_leye,F_leye
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,M86_210302_cop_piezoKO_CS-H_isolatedMvirginF_5,img00964.png,360.2867382156129,349.47986444091333,366.82549839844773,369.5180004850845,302.0706798136,381.96273760725387,310.5077897269352,411.9144777995939,338.13932469310805,350.11264768441345,339.1939634322749,372.47098895475176,280.977905030262,389.1342810335888,287.3057374652634,415.50024951276134
labeled-data,M86_210302_cop_piezoKO_CS-H_isolatedMvirginF_5,img02838.png,,,,,159.4358531437315,283.1141731609178,169.26519126067603,311.8575406847102,,,208.433614363046,294.13494620112834,140.81968246770015,281.17809141061053,150.20223248841995,306.49608353001315
labeled-data,M86_210302_cop_piezoKO_CS-H_isolatedMvirginF_5,img04595.png,,,206.20692555847296,310.9990368646708,,,164.75820647713692,290.982338381489,,,202.9719035813931,295.02611585283887,,,143.73056362611766,279.4575725881419
labeled-data,M86_210302_cop_piezoKO_CS-H_isolatedMvirginF_5,img06913.png,,,193.19582941090013,229.45876932435883,,,180.12259273218248,169.32188060225764,,,203.4167235415339,211.15623797415412,,,174.89329806069543,146.74083542992716
labeled-data,M86_210302_cop_piezoKO_CS-H_isolatedMvirginF_5,img08611.png,,,,,281.8382465466003,94.43357340200549,250.15240364051536,112.50938982493984,302.0406296075269,129.73457959267728,279.92433657240724,143.13194941202863,271.4180700204381,85.50199352243794,247.17521034732619,94.43357340200549
labeled-data,M86_210302_cop_piezoKO_CS-H_isolatedMvirginF_5,img10936.png,,,308.1795711124818,127.88886821812818,,,349.0580602089772,88.60098181021233,,,326.4715020311471,130.75195305757143,,,372.59897999995513,74.444617881854
labeled-data,M86_210302_cop_piezoKO_CS-H_isolatedMvirginF_5,img11883.png,,,356.68054882818205,137.95108778727246,,,394.72131051940005,101.1044307231331,,,372.5450817307976,142.04516079439907,434.6385223388843,99.73973972075757,410.75642979731253,87.96927982526861
labeled-data,M86_210302_cop_piezoKO_CS-H_isolatedMvirginF_5,img12951.png,,,434.5346667297498,189.05636286942672,504.15667934013675,212.44221838727464,488.80413296964116,186.9141470967994,,,445.7812995360431,203.6948373157132,522.9010673506256,209.9429666525428,511.83295252538454,187.44970103995624
labeled-data,M86_210302_cop_piezoKO_CS-H_isolatedMvirginF_5,img13262.png,,,441.913906213414,221.84630892018328,,,491.0704596700181,242.3867259002643,,,447.7073571565138,242.73784413924,,,502.8329206757055,250.98912275517
labeled-data,M86_210302_cop_piezoKO_CS-H_isolatedMvirginF_5,img15770.png,,,434.6935250482811,328.00464001396665,,,410.07579683245365,398.78060863447047,,,406.7934330703433,348.7245612622881,,,390.9970574651874,415.6027229152859
labeled-data,M86_210302_cop_piezoKO_CS-H_isolatedMvirginF_5,img16573.png,,,348.7400612388676,373.61584609261627,,,332.0718077594011,409.78595614305857,,,330.90503001583846,372.782433418643,294.7349199653962,430.28790792280233,319.90398271939057,422.4538287874531
labeled-data,M86_210302_cop_piezoKO_CS-H_isolatedMvirginF_5,img17456.png,,,,,,,,,,,,,276.0657803401839,217.10598954669965,306.90272550703776,221.05944405527066
labeled-data,M86_210302_cop_piezoKO_CS-H_isolatedMvirginF_5,img18027.png,442.26729543040943,133.85276356788756,432.4113218144355,158.49269760782246,371.8260722338896,119.0688031439266,364.28915123343893,147.18731610714644,418.20712454435534,127.76525045213893,408.06126935144096,148.6367239918485,348.05578292477594,116.74975052840333,342.8379145398486,144.57838191468275
labeled-data,M86_210302_cop_piezoKO_CS-H_isolatedMvirginF_5,img20312.png,423.8095722325264,188.37884274840988,393.15576642531823,188.6342911301366,413.08074020000356,122.98405702636578,381.91603762934193,125.79398922535987,421.5105367969858,164.3666948660968,393.9221115704985,163.08945295746315,406.18363389338174,100.76004781613986,378.33976028516764,107.65715412276168
labeled-data,M86_210302_cop_piezoKO_CS-H_isolatedMvirginF_5,img22988.png,432.88113110851964,235.86916262938024,403.68111261662114,227.08331635748158,437.7908687310512,169.20009386026683,406.78199953611477,166.61602142735546,435.72361078472215,211.83728900330448,410.3997009421907,204.34347894786148,438.3076832176335,150.3363651000138,408.07403575257047,146.46025645064677
labeled-data,M86_210302_cop_piezoKO_CS-H_isolatedMvirginF_5,img23975.png,367.85375610351207,140.7696949870131,384.635432609614,167.0542485507872,312.454004746019,184.03811393045663,330.24662561995837,209.31172312639325,351.27426847097763,152.90102740106272,365.2253007471346,177.56806997629684,295.6723282399171,197.9891462066136,314.4758934816939,221.03867779330784
labeled-data,M86_210302_cop_piezoKO_CS-H_isolatedMvirginF_5,img26121.png,321.84914914556714,260.41035137115944,319.17797397833294,231.38358122054774,388.45044998193987,250.97219911359855,383.1080996474715,219.63041048471723,347.1362740620509,253.64337428083275,344.2870205503344,230.13703280917176,409.64177297533126,246.69831884602382,404.2994226408628,217.3153920064476
labeled-data,M86_210302_cop_piezoKO_CS-H_isolatedMvirginF_5,img26802.png,428.7095081329823,266.8250682023139,399.5943103392633,267.06177712746603,412.3765922974814,205.2807476627453,382.3145588031537,213.09214219276748,426.10570995630826,244.33772031285613,399.5943103392633,242.68075783679083,406.45886916867676,186.81745150087474,376.87025352465344,193.68201033028816
labeled-data,M86_210302_cop_piezoKO_CS-H_isolatedMvirginF_5,img27846.png,406.570724243996,186.5798140059647,417.298647812079,215.39796163003078,331.47525926741514,215.39796163003075,341.57212850796384,247.3713808917683,385.95628287787576,193.3110601663305,391.2150689406615,220.23604480779366,312.5436294413863,221.49815346286226,320.95768714184356,250.31630108692832
