scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
bodyparts,,,M_r,M_r,M_l,M_l,F_r,F_r,F_l,F_l,M_reye,M_reye,M_leye,M_leye,F_reye,F_reye,F_leye,F_leye
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,220601_CantonS_C10_piezo_copulation,img03093.png,315.2920554996033,304.80168159228634,328.96692736308273,317.3176660097082,225.8259446639581,306.6559015059785,230.92504942661145,331.6878703408222,303.00784857139297,318.7083309449773,319.6958277946221,330.76076038397616,205.19774812413314,310.1325638441512,209.60152041915194,333.7738677437259
labeled-data,220601_CantonS_C10_piezo_copulation,img03213.png,,,247.3007666740721,325.22624927924903,,,195.2997609668892,259.1637471308381,,,247.3007666740721,311.43006409162905,,,186.54448959782272,244.30631692878583
labeled-data,220601_CantonS_C10_piezo_copulation,img06702.png,,,314.4594703205808,123.57521784118958,,,355.3686903100075,52.580293464920004,,,299.6000675441523,124.67591434314726,,,342.52723112050137,70.55833633022857
labeled-data,220601_CantonS_C10_piezo_copulation,img07284.png,381.8967881900661,92.04376915426201,388.1445141853166,110.95580459934455,319.9261006155546,94.57663104422842,311.3143701896688,119.73639248456143,365.51761463495,95.58977580021498,368.5570489029097,118.38553280991268,299.4943480364923,91.19948185760654,292.4023347445863,115.17724108262189
labeled-data,220601_CantonS_C10_piezo_copulation,img08383.png,249.4941628614661,280.23378060520344,224.08345974637888,290.26432130852737,246.59645110272808,224.28565357110784,218.95673894245775,217.59862643555857,244.1445411530267,261.9559064347021,219.848342560531,270.64904171091615,249.4941628614661,204.22457216446003,226.9811715051169,196.20013960180088
labeled-data,220601_CantonS_C10_piezo_copulation,img09203.png,327.33918364496583,276.7666063497805,353.0980461374644,274.2190265428301,298.1835480765334,363.10125536309994,325.3577326840044,371.3101236299401,334.41579421982806,296.0149871134058,357.62707690537627,294.0335361524444,293.08838846263257,382.63270054971974,318.56418653213666,388.01092458661503
labeled-data,220601_CantonS_C10_piezo_copulation,img09893.png,470.09190630492674,174.91850807409332,465.69799688178927,197.37626734790706,396.20913304180044,199.49185336645473,401.9049415532749,223.57698650068974,452.0280564542505,170.1991238788716,447.14593487298663,195.58615610144363,378.4707579632084,201.77017677104453,383.3528795444723,227.97089592382721
labeled-data,220601_CantonS_C10_piezo_copulation,img10708.png,376.4932812464715,297.8160264219138,397.90754867523935,282.9191447323362,412.804430364817,372.0676710934022,437.7101544395796,360.1967184970201,390.2263440540509,310.6180341238946,409.0802099424226,293.6262784467201,419.3218161040072,388.1283716649781,443.76201262597044,376.25741906859594
labeled-data,220601_CantonS_C10_piezo_copulation,img15482.png,364.0384135940932,254.8897307782904,358.03192461835647,231.27801549435975,424.3104236609688,239.97706849370263,418.92529561375653,215.95111259075566,379.98667742622183,250.74732458812713,375.84427123605855,229.20681239927814,440.88004842162184,237.07738416058834,435.70204068391774,211.18734547206793
labeled-data,220601_CantonS_C10_piezo_copulation,img16541.png,439.5369836786264,202.92681548231315,440.41280670168953,181.32318091342358,498.65503773538506,204.2405500169078,507.2672974621721,178.987652851922,458.3671786744829,204.8244320322832,458.80509018601447,181.76109242495514,512.3762650967068,211.83101621678793,522.0103183504008,186.4321485479583
labeled-data,220601_CantonS_C10_piezo_copulation,img18384.png,469.90632058988416,295.52419088284654,447.10829223616423,284.620786018024,511.33925907621006,221.97576897649776,488.3429869976751,211.27060783649011,480.4132380050769,278.67347427357527,459.2011594498765,269.1577754824574,518.2777894447336,208.69343941389567,495.0832736413836,197.79003454907306
labeled-data,220601_CantonS_C10_piezo_copulation,img18935.png,312.9875619507635,172.55512726239888,320.58197329939617,196.89176362960808,227.03263350487572,206.72997833124583,237.38864898028388,233.82821882523055,296.5905374480339,175.8345321629448,303.4945477649727,199.30816724053665,210.11780822837568,215.35999122741933,219.61082241416653,239.69662759462852
labeled-data,220601_CantonS_C10_piezo_copulation,img19814.png,361.84558205611444,350.24529775192826,341.83085614730896,340.78778990491026,379.2210034494731,299.8785699154836,356.7869150681746,287.34187346711093,368.4438433447316,331.1103400149384,347.7692913070644,322.9724844256438,388.678511296491,282.9430326080328,367.3441331299621,269.9664520737523
labeled-data,220601_CantonS_C10_piezo_copulation,img21743.png,418.64692591777754,260.0032353338903,421.34836652607686,240.84756556594962,462.606732180103,323.8554678936927,486.6741121449516,309.85709383250526,437.55701017587285,261.9679194126535,436.08349711680046,238.88288148718647,471.4478105345372,343.99347970101496,494.5328484600042,329.50393462013676
labeled-data,220601_CantonS_C10_piezo_copulation,img24449.png,476.69875815495254,162.98368351940766,,,437.6496758023468,97.25750530215046,,,459.3006521562668,163.56362038603052,,,432.23693171386674,70.96703401524758,,
labeled-data,220601_CantonS_C10_piezo_copulation,img25404.png,409.1088946258587,118.52560496963682,,,350.6417901132686,69.61562331006624,,,390.36943805131057,113.27855712876335,,,333.5888846304298,50.87616673551814,,
labeled-data,220601_CantonS_C10_piezo_copulation,img25648.png,396.3874656008612,143.07839603699747,418.618378821404,151.01800790147706,366.4437865691096,201.15098567433395,389.12839189619416,217.257055456564,389.35523794946505,167.5777697902488,412.03984327654956,175.5173816547284,357.1430983850049,219.52551598927244,377.7860892326519,233.1362791855232
labeled-data,220601_CantonS_C10_piezo_copulation,img32269.png,322.7858650619026,229.35741845290616,314.19333107887826,207.29022890559355,382.15246349007106,179.55977832401487,365.16268038727287,158.469013092955,338.40865412194694,222.52244823913676,330.59725959192474,202.99396191408135,396.4082585073615,166.28040762297718,380.5901845840666,147.9236304774251
