scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
bodyparts,,,M_r,M_r,M_l,M_l,F_r,F_r,F_l,F_l,M_reye,M_reye,M_leye,M_leye,F_reye,F_reye,F_leye,F_leye
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,220531_CantonS_C6_piezo_copulation,img00395.png,342.9827458857667,113.10952723046093,,,352.64836032948097,79.2798766774609,,,325.0047030204581,106.92353398648379,,,348.39548997424674,70.00088681149519,325.9712644648296,59.948647790032325
labeled-data,220531_CantonS_C6_piezo_copulation,img02660.png,,,249.94778198275583,147.52136338487273,,,257.58164481891384,98.32535844074324,,,259.61734157522267,138.36072798148308,,,261.9923211242496,81.70050159755468
labeled-data,220531_CantonS_C6_piezo_copulation,img02891.png,,,,,288.9866656326926,92.815050823613,266.5338377948196,107.9742849052343,,,,,287.41353756761873,78.37087495338895,264.3886631606279,91.81396932765689
labeled-data,220531_CantonS_C6_piezo_copulation,img06892.png,352.3427794631249,367.8972346213522,360.95602547710007,391.00594343933443,295.201244931387,373.5693722403115,297.09195747104013,401.7199811640353,334.69612909302936,376.0903222931823,344.56985013343996,396.04784354507603,275.87396119271096,377.56087649069025,279.02514875879945,404.6610895590512
labeled-data,220531_CantonS_C6_piezo_copulation,img14946.png,404.6823912488533,244.63351402609152,410.1791914096041,267.6332831197592,306.89720944181335,228.86637672288535,302.4129777317272,254.0359353536915,391.8083066618318,249.55170364360535,395.1353172854441,272.6961253730823,289.3942405088964,225.68401873508228,288.0923667866134,253.89128271788226
labeled-data,220531_CantonS_C6_piezo_copulation,img16136.png,425.92848154575444,108.46425265455554,444.84941496291924,94.0585419846687,482.6912817972488,180.2777953969765,502.25724703545336,162.0018938008514,441.6242558577207,118.99977239820412,458.3950832047531,103.5190086932511,496.6669712531092,194.4684954598501,514.5128516352078,175.33255143567203
labeled-data,220531_CantonS_C6_piezo_copulation,img16898.png,448.08871939897006,338.7284222560862,,,356.44685902630096,316.0812958421508,356.0957407873252,344.1707549602103,432.63951688403733,355.05542036845833,,,339.0665061970017,317.6613279175416,336.2575602851957,343.4685184822588
labeled-data,220531_CantonS_C6_piezo_copulation,img17648.png,253.55091296820143,249.23658905057448,239.79812441685942,230.18152057582344,317.1782720491092,217.58860575772712,308.23067467835654,195.385308578452,268.1321827575762,241.283169165461,256.69914167272555,221.3996194526773,331.75954183848387,213.1148070723508,321.81776698209205,188.09467368376465
labeled-data,220531_CantonS_C6_piezo_copulation,img20130.png,190.25705358508415,223.0043876107466,169.76496467722174,213.14743345253427,219.04973546828327,165.67841737482763,195.96371125562814,152.70874085086407,196.74189184706594,202.51229870288415,177.80616412207914,193.43352513610967,226.0533607912236,150.6335926070299,203.74551717000628,139.73906432690052
labeled-data,220531_CantonS_C6_piezo_copulation,img20240.png,207.762485229432,187.28831059607592,194.48325800108023,168.17917873088675,275.1302721439971,163.48286666232332,266.7092987796765,139.83936452403847,222.82307220792853,176.1143267088043,208.73413600223824,158.7865545937599,290.67668450889676,158.1387874118891,280.7982349853668,135.46693604641047
labeled-data,220531_CantonS_C6_piezo_copulation,img21280.png,326.68056621105325,195.13976252009414,345.7109775061009,179.24377190893665,385.5628976298478,252.45488359694363,405.9366320751342,236.55889298578614,338.5465873714947,210.14020436442584,354.4425779826522,194.9158753283877,395.6378212566377,264.99256633250445,416.01155570192407,246.85770380428255
labeled-data,220531_CantonS_C6_piezo_copulation,img23529.png,262.75817855041527,223.70729476398603,235.99823456196057,225.5062825951426,290.8673634122374,143.2025893197273,265.9064072549394,134.4325236428388,262.75817855041527,206.39203688910357,238.92158978759008,207.29153080468188,296.0394534268127,124.76296405037195,271.97799118509295,116.66751881016717
labeled-data,220531_CantonS_C6_piezo_copulation,img24463.png,255.33604740951358,158.3007722244031,238.45870104616267,143.13562041965298,311.1046701753687,109.38092769295116,293.24892692138883,89.32379143505588,270.9903976595782,137.99903674385052,252.15625751496918,125.76907561098756,323.33463130823174,94.94957355617285,303.2774950503365,76.60463185687837
labeled-data,220531_CantonS_C6_piezo_copulation,img24909.png,427.9374139197825,214.80786765950182,449.53710333991955,201.8480540074196,448.9611116220492,306.1025549419477,477.4727016566301,301.49462119898516,436.001297969967,226.6156978758434,455.58501637755785,213.94388008269635,454.43303294181726,326.5502609263441,481.2166478227872,319.63836031190027
labeled-data,220531_CantonS_C6_piezo_copulation,img25408.png,287.4944088504253,324.41340381346174,289.45154172376454,348.71447032409054,219.64713590799857,319.3574772240021,217.52690862854774,348.3882815118674,271.83734586371145,326.0443478745778,271.67425145759984,349.04065913631376,200.89127920516427,318.3789107873325,200.07580717460624,346.92043185686293
labeled-data,220531_CantonS_C6_piezo_copulation,img26016.png,226.8213954463571,281.77578144661993,219.856235323754,306.6815055213825,172.99970358987866,248.42743904142932,158.22512151162965,273.12209765793125,206.55911145332993,277.5544722814059,202.970998662898,299.0831490239973,158.64725242815103,238.08523158665503,144.08373580816277,261.30243199533203
labeled-data,220531_CantonS_C6_piezo_copulation,img29399.png,399.6250376176439,171.13622493888283,393.4182293002518,147.5503533327929,465.8309930031596,148.7917149962713,456.10699330591194,123.34380089496374,417.0041009063418,163.0673741262731,409.3490373148916,141.96422584714,485.07209878707505,142.58490667887924,475.34809908982743,119.20592868336901
labeled-data,220531_CantonS_C6_piezo_copulation,img30748.png,360.3721960619249,299.4139515779487,369.6046073195499,320.95624451240707,278.3063182163693,280.1284702842431,273.9978596294776,308.03086875173204,342.93319701974434,311.31350386555425,354.62758461273603,330.80414985387375,258.81567222804983,277.0509998650348,255.7382018088415,304.33790424868204
