scorer,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
bodyparts,F_reye,F_reye,F_leye,F_leye,F_rch,F_rch,F_lch,F_lch,F_cch,F_cch,F_ge,F_ge,M_reye,M_reye,M_leye,M_leye,M_rch,M_rch,M_lch,M_lch,M_cch,M_cch,M_ge,M_ge
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\9_cop_video2022-01-19T16_29_09\img000000.png,392.4193577016797,294.57228028110205,417.40576851353114,295.1401532540987,390.7157387826898,274.1288532532236,419.67726040551764,274.6967262262202,404.3446901346088,251.98180730635528,405.48043608060203,194.62663703369626,381.0618982417472,177.59044784379753,404.3446901346088,169.6402262218448,373.1116766197945,165.0972424378718,396.9623414856527,153.73978297793934,374.8152955387843,142.38232351800684,366.297200943835,95.24886675928707
labeled-data\9_cop_video2022-01-19T16_29_09\img000714.png,391.9225450505149,295.73495030031984,420.49762276520124,293.1949433923477,390.0175398695358,274.1448915825568,419.2276193112152,273.50988985556376,402.71757440939643,250.01482595682165,404.6225795903755,190.3246636194768,392.5575467775079,170.63961008269285,418.5926175842222,171.2746118096859,393.19254850450096,154.7645669078671,417.95761585722914,155.39956863486015,409.0675916793267,134.44451164409014,415.41760894925704,91.8993959355571
labeled-data\9_cop_video2022-01-19T16_29_09\img000721.png,390.3864922015347,293.75621234738355,417.69519504353207,291.69517817062905,389.871233657346,275.20690475659285,418.21045358772074,274.69164621240424,403.2679558062505,248.92871900297274,402.23743871787315,187.09769370033715,393.47804346666646,170.09416174211236,418.7257121319093,169.57890319792372,395.02381909923236,155.15166396064208,417.69519504353207,155.15166396064208,407.3900241597595,130.41925383958784,411.5120925132685,101.56477536502456
labeled-data\9_cop_video2022-01-19T16_29_09\img003929.png,392.7372939949319,296.3251753341066,418.6018214806823,293.3860244834531,389.21031297414777,276.9267797197938,419.189651650813,273.98762886914034,403.906067227415,251.0622522340434,400.37908620663086,188.16442403005948,385.0955017832329,171.70517926640014,410.9600292689833,165.82687756509324,382.15635093257947,154.07027416247942,405.0817275676764,148.7798026313032,389.21031297414777,136.4353690585587,405.6695577378071,99.40206834032517
labeled-data\9_cop_video2022-01-19T16_29_09\img012859.png,394.5084008974667,298.3290956412447,419.06663911626,294.747685901004,389.3921012685514,276.84063719980054,417.9923976232526,277.040499457645,403.4871438880832,253.23700614864913,,,382.2871576597588,214.1843999385778,408.322228466473,215.30018868743696,383.77487599157104,192.61248412730026,409.8099467982853,195.95985037387783,399.76784805855266,181.0826670557554,,
labeled-data\9_cop_video2022-01-19T16_29_09\img014505.png,391.82062545904193,295.8964221680409,419.20915708957557,294.41596099882287,390.7102795821284,277.76077284511996,417.7286959203576,276.2803116759019,404.03443010509073,254.07339413763137,399.2229313051321,223.35382487635712,421.79996413570717,221.8733637071391,399.2229313051321,204.84806026113168,424.3907711818388,203.36759909191363,409.95627478196286,186.34229564590623,,,,
labeled-data\9_cop_video2022-01-19T16_29_09\img028576.png,393.3848905276071,296.9145295083821,420.47406420112986,294.17132204777215,391.670385864726,278.74078008184154,419.1024604708249,275.99757262123165,404.35772037004676,255.7664175992337,,,385.4981690783538,237.5926681726932,408.4725315609616,236.56396537496448,384.1265653480487,217.36151315069526,407.4438287632329,218.39021594842396,397.15680078594573,201.58807025218837,,
labeled-data\9_cop_video2022-01-19T16_29_09\img031077.png,392.1793451917829,297.08920941202456,421.7178112408501,294.5365024695126,392.1793451917829,279.2202608144407,418.80043187797924,277.03222629228753,404.21353506362505,255.51655349111513,,,384.5212243642469,236.5535876324547,410.4129662097256,238.37694973424897,385.97991404568234,219.0493114552297,409.318948948649,219.7786562959474,399.1081211786011,200.45101801692812,,
