scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
bodyparts,,,M_r,M_r,M_l,M_l,F_r,F_r,F_l,F_l,M_reye,M_reye,M_leye,M_leye,F_reye,F_reye,F_leye,F_leye
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,M61_210118_cop_piezoKO_CS-H_isolatedMvirginF_5,img00388.png,,,,,426.6434227989374,70.5655788349539,397.9542674900159,63.39329000772351,405.12655631724635,109.528553274773,384.19122676749276,103.13164702345941,422.5726642753743,59.32253148416032,402.6065629455167,49.82409492917954
labeled-data,M61_210118_cop_piezoKO_CS-H_isolatedMvirginF_5,img01903.png,420.15237594228876,117.43147714035214,,,404.02460784191976,74.37609622954564,,,399.84866788735997,112.96754132685716,,,385.7368707995371,60.120301212255185,,
labeled-data,M61_210118_cop_piezoKO_CS-H_isolatedMvirginF_5,img02587.png,429.6341809741865,126.79899614432475,,,397.5995731035906,67.07733432842804,,,404.92176918829824,119.4768000596171,,,377.2347152429975,49.000662744306055,,
labeled-data,M61_210118_cop_piezoKO_CS-H_isolatedMvirginF_5,img03342.png,,,383.90079389625714,106.90493583004897,450.4519561696203,94.01183316740313,429.4058621173602,79.41229044646589,,,396.79389655890304,115.62674057242705,462.39703657765983,82.25635721028483,444.3846137401399,68.41523229303266
labeled-data,M61_210118_cop_piezoKO_CS-H_isolatedMvirginF_5,img03356.png,,,387.2436286408599,112.01476817737583,451.3325701258145,95.3741307391771,429.29496919414595,84.3553302733428,,,397.58780867001053,121.45945429094809,463.7006114650163,83.90558331555366,442.33763097003146,72.88678284971937
labeled-data,M61_210118_cop_piezoKO_CS-H_isolatedMvirginF_5,img05402.png,,,,,378.8543580912945,58.923919861483284,346.09171246990553,55.96991083004656,373.75197885517656,100.01150002601211,349.8513603280977,98.66876864808634,375.9003490598578,39.32004174376695,350.388452879268,38.245856641426286
labeled-data,M61_210118_cop_piezoKO_CS-H_isolatedMvirginF_5,img06240.png,295.8622486871514,96.99523181308182,,,254.16597152159375,63.85203714302315,,,283.0326249439029,96.72794798509747,262.1844863611241,108.48843641640862,237.32709035858005,56.63537378744584,,
labeled-data,M61_210118_cop_piezoKO_CS-H_isolatedMvirginF_5,img08311.png,248.14265845900184,121.98684177618713,,,201.39560460300936,108.08906900818937,,,237.67420624414638,131.91382232475698,,,182.26360572758387,105.38171067676123,,
labeled-data,M61_210118_cop_piezoKO_CS-H_isolatedMvirginF_5,img10153.png,259.35486293841893,104.73630406659002,,,206.28472191929865,93.49263012186114,,,250.65975508782861,116.57964062170444,,,189.34425317590717,94.991786647825,,
labeled-data,M61_210118_cop_piezoKO_CS-H_isolatedMvirginF_5,img11313.png,257.59642971169,102.33281289303677,,,204.3181553081372,90.050593871657,,,244.31835509398215,113.61917631808848,,,182.57530812164055,93.868040324248,,
labeled-data,M61_210118_cop_piezoKO_CS-H_isolatedMvirginF_5,img13360.png,266.9358691005341,98.0374084449806,,,206.88946499601076,88.70587267198034,,,248.0699380812075,110.00611737122006,,,179.09771715033608,96.00881371171967,,
labeled-data,M61_210118_cop_piezoKO_CS-H_isolatedMvirginF_5,img16213.png,,,233.43816392091603,124.16403129250565,,,222.2043528480685,81.40848168689196,,,,,,,224.0487098898793,65.14460595456046
labeled-data,M61_210118_cop_piezoKO_CS-H_isolatedMvirginF_5,img16909.png,,,228.45763849431762,127.25219510727236,,,215.08358422321908,86.46132958042179,,,238.26527829312323,121.45677158979632,,,217.5354941729205,70.4124644551035
labeled-data,M61_210118_cop_piezoKO_CS-H_isolatedMvirginF_5,img17360.png,,,217.95400048402553,138.52344564178145,,,208.154250982725,92.0811545269224,,,231.37539654015455,132.13230466267237,,,216.2496962229298,73.54684568750619
labeled-data,M61_210118_cop_piezoKO_CS-H_isolatedMvirginF_5,img18919.png,,,,,191.68666453569472,95.83056472410179,172.60200744529968,118.3080497416782,225.82699555295696,122.97318814155254,208.4387524261526,138.66501730476625,174.0863696634415,87.56054665159726,158.60659224567664,107.49341072378766
labeled-data,M61_210118_cop_piezoKO_CS-H_isolatedMvirginF_5,img19890.png,,,,,201.37732179740289,96.22261388138509,,,235.30954621796883,122.21325386309519,219.96784900654274,135.75004552023586,182.6063040328345,92.25182166195715,165.64019182255151,113.00823553623952
labeled-data,M61_210118_cop_piezoKO_CS-H_isolatedMvirginF_5,img20498.png,240.88686854843363,121.32799712110794,,,201.6543074514249,95.17295638976879,,,232.6606863829318,122.80449135594161,214.30997232142772,134.4055174867775,182.88173789425406,91.7981124244347,165.16380707625012,109.9378987381054
labeled-data,M61_210118_cop_piezoKO_CS-H_isolatedMvirginF_5,img20758.png,249.67212176244723,120.41362231550806,,,193.6264292028947,103.12446265703427,,,246.64651882221432,132.37195774595244,230.79812246861334,147.93220143857883,174.46427724808626,99.66663072533952,,
labeled-data,M61_210118_cop_piezoKO_CS-H_isolatedMvirginF_5,img22164.png,270.1353241462217,96.72671039049405,,,216.04964598661812,87.7951305109265,,,256.7379543268703,105.82368989746101,,,193.05909777810163,89.77992603971929,,
labeled-data,M61_210118_cop_piezoKO_CS-H_isolatedMvirginF_5,img23151.png,269.03367535865004,96.10682211578808,,,208.9913053913803,83.73988621208177,,,253.97827512805105,103.63452223108757,,,189.63436223775307,87.68296722485769,,
