scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
bodyparts,,,M_r,M_r,M_l,M_l,F_r,F_r,F_l,F_l,M_reye,M_reye,M_leye,M_leye,F_reye,F_reye,F_leye,F_leye
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,M66_210122_cop_piezoKO_CS-H_isolatedMvirginF_5,img02061.png,,,,,,,,,,,,,316.3851462479097,216.42721314221166,350.36668502788234,211.8222382608135
labeled-data,M66_210122_cop_piezoKO_CS-H_isolatedMvirginF_5,img05510.png,351.571596579287,209.88069247948397,342.49578187407684,236.89707113685353,263.9794314010966,172.3110409090794,262.07984227675024,207.34790698035556,329.62078892017416,200.80487777427388,318.0121887158357,226.34379822381857,237.1741182019877,173.15530274212222,231.8974817454702,202.70446689862018
labeled-data,M66_210122_cop_piezoKO_CS-H_isolatedMvirginF_5,img05619.png,310.8572694039536,122.83088662604857,339.27121700690924,111.63751332791452,347.88150415932,215.82198787208512,374.2863847600464,192.0001934170819,326.06877670654603,142.0605279330993,350.7515998767903,129.14509720448314,365.67609760763565,231.60751431817155,391.79396863661503,211.22983472413267
labeled-data,M66_210122_cop_piezoKO_CS-H_isolatedMvirginF_5,img08265.png,,,426.99986972755437,155.39574642214563,,,495.14926387423526,195.9015846969312,,,434.9691569350197,179.0826901811679,,,522.4799674623506,211.14370785184167
labeled-data,M66_210122_cop_piezoKO_CS-H_isolatedMvirginF_5,img09136.png,,,464.1004039630135,228.7430996149049,,,492.74218390642807,283.1861523999079,,,457.94597190905665,252.88740998042795,,,510.2586443676899,312.7747680439312
labeled-data,M66_210122_cop_piezoKO_CS-H_isolatedMvirginF_5,img09508.png,329.42160897420473,79.56812779641862,328.94097033569915,109.60804270301684,229.92941080355143,97.59207674037754,247.95335974751038,124.74815981594233,305.38967704892616,83.65355622371598,303.70744181415665,111.04995861853355,211.66514254033973,109.84836202226963,225.6036630570013,135.80284850157048
labeled-data,M66_210122_cop_piezoKO_CS-H_isolatedMvirginF_5,img09765.png,254.8973389779339,148.4491637427505,286.3599002794121,138.142462626749,309.1431343253101,231.98768857770975,330.0277655340499,204.32233295054792,266.01772702414604,163.6379864400158,295.85291446520296,160.6544676959101,328.6716206503655,244.73545048434315,347.928877998684,220.86730053149762
labeled-data,M66_210122_cop_piezoKO_CS-H_isolatedMvirginF_5,img10642.png,231.45198202103052,229.0773127036519,221.5401067888275,202.39149477079764,308.71377870281816,174.68907425002507,280.50305688808646,156.39022766749642,254.83384154315047,220.43619070634674,247.46347278074307,189.93811306879894,321.9296123457555,157.66098090239424,297.0228489417582,137.58307979100863
labeled-data,M66_210122_cop_piezoKO_CS-H_isolatedMvirginF_5,img12986.png,,,465.5693174717842,308.4290880642935,,,428.7995448109564,369.71204249900654,,,442.196283687382,315.8400499959332,,,425.09406384513653,391.6598912965549
labeled-data,M66_210122_cop_piezoKO_CS-H_isolatedMvirginF_5,img15771.png,288.9137390859437,366.599808233032,,,349.83843250111755,416.9181785030541,,,316.0461936433086,362.65326938832436,331.0923729887564,385.09920906759896,374.99761763612855,428.0178190037943,,
labeled-data,M66_210122_cop_piezoKO_CS-H_isolatedMvirginF_5,img17578.png,,,,,,,,,,,,,156.19902103289405,303.95719228767365,176.34953661484525,276.8766052092842
labeled-data,M66_210122_cop_piezoKO_CS-H_isolatedMvirginF_5,img21620.png,,,,,,,,,,,,,294.65593216964726,357.3151818481675,261.9151426723474,366.6424997863517
labeled-data,M66_210122_cop_piezoKO_CS-H_isolatedMvirginF_5,img23792.png,,,,,,,,,,,,,117.25549077639812,282.9738392236586,147.27465869140616,269.8928610260573
labeled-data,M66_210122_cop_piezoKO_CS-H_isolatedMvirginF_5,img24808.png,,,,,,,,,,,,,146.70806823059843,206.50936699227188,179.30447354536298,209.5090361930171
labeled-data,M66_210122_cop_piezoKO_CS-H_isolatedMvirginF_5,img29352.png,369.11710790340203,380.0619712364368,362.21066492516366,406.7011084382133,284.2665227421883,344.7897803118625,281.3066186086576,377.1020671029061,345.4378748351563,374.63548032496385,337.5447971457411,402.5079109157114,263.0538764518848,345.283097667451,258.3673615737945,376.36209106952344
labeled-data,M66_210122_cop_piezoKO_CS-H_isolatedMvirginF_5,img29883.png,293.72919453621483,360.67435765648975,265.6989126494433,360.91599801758264,317.1683095622219,278.5166348849182,283.8219397314076,284.3160035511467,289.8629487587291,337.9601637137612,263.5241493996076,342.3096902134326,314.0269848680148,257.01064274765395,278.2642114262719,260.6352481640468
labeled-data,M66_210122_cop_piezoKO_CS-H_isolatedMvirginF_5,img35149.png,184.46818394597332,258.04281201578004,156.55329766021356,244.25353083847702,232.56250610095697,189.09640612926498,198.93011298558378,180.35198391926795,193.8852540182778,237.19072828424865,168.32463525059418,223.0651231757919,239.62530865518534,164.54475915504256,205.6565916086584,154.11871728927687
labeled-data,M66_210122_cop_piezoKO_CS-H_isolatedMvirginF_5,img37089.png,452.2288083073847,294.0917665480318,465.91058418118115,320.9187780652797,345.45730246873836,314.74856541631266,357.79772776667244,346.1361688914926,432.6450898997938,307.7735424218282,449.5461071556599,330.5765022114889,324.80050360045755,326.28418036872927,336.6043886680466,353.91600223149453
labeled-data,M66_210122_cop_piezoKO_CS-H_isolatedMvirginF_5,img38685.png,434.9865465335833,201.0276208728421,457.90786078582005,222.63914573923674,382.9224184463598,293.3677725747101,412.0652322813466,309.0852452048154,416.6494951317939,215.76275146356573,445.1374142738596,239.99385510164458,371.46176132024146,316.2890868269469,397.0026543441624,329.0595333389074
