scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
bodyparts,,,M_r,M_r,M_l,M_l,F_r,F_r,F_l,F_l,M_reye,M_reye,M_leye,M_leye,F_reye,F_reye,F_leye,F_leye
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,220622_homo_M34_piezo_copulation,img00232.png,333.7590749289678,108.40526028994523,347.42557933366936,82.61213930079013,385.73028886234,139.01053071737556,399.3967932670416,113.60238168328246,354.5475605023167,115.33475548106153,363.97937340133603,92.62141013240256,404.97888661544084,148.24985763886394,416.33555928977034,124.57408240254992
labeled-data,220622_homo_M34_piezo_copulation,img04036.png,281.8899493669122,197.27499821757,267.78199508559766,172.21263237664638,350.76996144627185,161.09224488431602,335.6661515686291,135.53195124522838,298.3215667063257,184.6608273307475,285.0434920886179,164.24578760602165,368.5293862474561,148.81002586293624,355.0853356970269,125.24144341650478
labeled-data,220622_homo_M34_piezo_copulation,img04994.png,345.7535979343618,214.07223549736005,354.9329727943259,239.81926254360104,266.2736448785744,225.49048227438868,270.079727137584,253.0286068542812,329.4098329397914,221.68440001537914,336.3503358826911,244.52089356943634,246.34768481670096,226.38603104121444,248.81044392547182,252.3569452791619
labeled-data,220622_homo_M34_piezo_copulation,img07571.png,211.98073311279032,163.95549201161992,204.2571181425121,143.04521733598864,301.4616382562575,137.39379174798017,289.028501962639,110.07856807260595,228.74662902388206,160.1878749529476,218.9508246713341,138.14731515971462,315.77858307921235,129.1050342189011,306.73630213839874,102.73171480819497
labeled-data,220622_homo_M34_piezo_copulation,img08876.png,464.8385866638238,195.38737978154708,488.80240647391827,195.9258925862683,457.5686638000872,270.509916040158,485.84058604795155,273.4717364661247,462.6845354449389,217.1971483727567,488.53315007155766,219.081943189281,456.7608945930054,291.78117182664636,483.417278426706,295.5507614596949
labeled-data,220622_homo_M34_piezo_copulation,img09318.png,418.80456106144266,291.0090239259467,408.9209247900152,316.5088055062297,349.22376171059295,250.88146066395095,335.9796891068801,278.555642223948,402.99074302715866,284.4858239868045,392.711761304874,306.0321510585165,332.22390732373765,243.96291527395167,318.1891438183106,267.48596959994916
labeled-data,220622_homo_M34_piezo_copulation,img12118.png,245.47423134860733,237.14602974888248,219.643369891375,234.21675680012416,258.78910838841784,172.16942979460723,229.76267644163096,167.10977651947923,246.00682643019977,215.84222648518568,222.04004775854085,213.71184615881597,260.3868936331951,152.19711423489147,233.7571395535741,147.13746095976347
labeled-data,220622_homo_M34_piezo_copulation,img14068.png,407.87891411984964,168.13656065955803,429.11170470600075,151.25921429620712,443.81132895795156,219.0408150135358,467.49405691942786,200.8023923305598,420.12860099647526,183.10840017543384,439.72809999907633,166.50326907600794,457.14987689027726,234.82930032118665,480.0159590599785,219.3130302774608
labeled-data,220622_homo_M34_piezo_copulation,img15750.png,447.58865206884224,210.63074416031617,429.75263455862495,226.5750628436922,414.88928663344393,161.98706004154178,392.459143400898,179.55283486221032,432.7253041436612,196.57812430378135,416.51074277073644,213.06292836625488,403.5390936723966,148.20468287455571,381.1089504398506,162.79778811018804
labeled-data,220622_homo_M34_piezo_copulation,img16239.png,,,,,,,,,,,,,396.82041017011335,160.4240512830182,375.08757197957823,145.80727515487067
labeled-data,220622_homo_M34_piezo_copulation,img16540.png,,,,,,,,,,,,,307.57388434146003,264.5793514521638,297.7475050860798,237.49689155318924
labeled-data,220622_homo_M34_piezo_copulation,img18109.png,426.2110217571085,319.15170648753104,402.5164583493746,328.03716776543126,402.5164583493746,265.30042601540856,375.860074515674,280.1095281452422,416.78704767448704,299.2267327128457,394.1695098761956,309.458476002549,384.20702298885294,247.52950345960812,364.012792811807,263.9541440036055
labeled-data,220622_homo_M34_piezo_copulation,img18631.png,354.1283246930509,362.11384380757147,343.25450844387234,340.5388115671378,410.05080826025505,327.4211919649541,392.96338272583154,305.673559466597,368.97194687446927,354.5194324589388,358.0981306252907,332.5991997026582,425.5848314733673,313.78577158900003,407.11660387555605,292.5559398644133
labeled-data,220622_homo_M34_piezo_copulation,img20450.png,404.14142418962604,285.2269186723637,411.1489946613189,310.8546049688404,344.07653443225865,312.8567679607527,356.28972868292334,339.885968351568,386.12195726241583,292.63492174243896,390.5267158446228,316.66087764538594,325.45641860747475,324.6695296130349,340.07220844843414,349.09591811436434
labeled-data,220622_homo_M34_piezo_copulation,img22388.png,394.9718386757845,345.60344192041623,396.34114012073564,370.07970524891755,327.8760678731794,350.05367161650736,330.10118272122503,381.37644216976435,375.97278112708767,349.8825089358885,377.6844079332766,373.67412154191425,309.21933568572035,353.819250590123,308.7058476438637,379.6648153635754
labeled-data,220622_homo_M34_piezo_copulation,img23180.png,332.44727545647754,348.35900377887805,315.06396376561383,363.8880955560496,284.46933518969365,303.1623933826324,264.7682486067148,322.1681474979767,319.69951354984414,333.52524446934103,300.9255369237113,349.5178912249356,271.9533507722718,287.8650790946723,249.23915682954322,303.6259483610554
labeled-data,220622_homo_M34_piezo_copulation,img27833.png,286.0284875653117,216.90007867169072,275.13987700831115,238.8587766283086,225.59669897395844,192.58218176105606,214.88956525957454,220.1666618387909,268.96966435934416,209.82248180964035,256.44776221879346,230.69231871055814,205.81572312874073,188.77116806610587,196.37892731267354,214.35940287505724
labeled-data,220622_homo_M34_piezo_copulation,img28975.png,280.51534733137714,291.3240671664337,256.2763533957932,280.71950731961573,296.6746766217664,226.1817709645519,270.41576652488385,218.10210631935726,287.58505389592244,270.61992651312244,265.8709551619619,262.0352828276031,301.72446702501304,204.21518271042896,275.46555692813047,198.66041326685766
