scorer,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
bodyparts,F_reye,F_reye,F_leye,F_leye,F_rch,F_rch,F_lch,F_lch,F_cch,F_cch,F_ge,F_ge,M_reye,M_reye,M_leye,M_leye,M_rch,M_rch,M_lch,M_lch,M_cch,M_cch,M_ge,M_ge
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\1_211015_CS-H_3\img01226.png,338.55620950015674,319.219926743056,365.67078324275917,317.0064921518232,337.1756649455357,299.79032532958814,367.9097485319984,297.5950336448408,353.85988174961545,273.4468251126201,,,332.7850815760411,192.2210327769688,337.1756649455357,213.73489128749267,350.34741505401973,186.07421605967627,356.49423177131223,201.88031618985707,377.56903194488666,189.14762441832255,,
labeled-data\1_211015_CS-H_3\img01729.png,337.74027400965565,318.9354459693631,369.49036035930715,316.6675826586737,338.1938466717935,298.0711035110207,370.39750568358295,295.8032402003313,353.61531718448146,274.485325079851,,,326.8545301183466,212.3458703669616,343.6367186174481,232.75664016316614,343.1831459553102,200.09940848923887,355.42960783303295,221.41732360971918,368.58321503503146,200.09940848923887,,
labeled-data\1_211015_CS-H_3\img01918.png,340.11413362290546,320.84219286936485,370.0009434764945,317.91211347195417,340.7001495023876,301.5036688464542,368.24289583804807,296.8155418105971,355.35054648944106,274.54693839027584,,,324.87772075636974,208.91315988827625,336.5980383460126,231.18176330859754,345.38827653824467,199.536905816562,359.452657645816,222.9775409958476,368.8289117175302,199.536905816562,,
labeled-data\1_211015_CS-H_3\img03007.png,337.874513374742,318.65212634168535,369.55202809845144,316.01233344804285,338.40247195347047,297.5337831925457,367.968152362266,295.42194887763173,353.7132707365967,273.24768857103516,,,318.86800454051627,216.75612064708662,336.818596217285,231.53896085148435,334.1788033236425,201.9732804426889,350.54551926422573,216.22816206835813,357.4089807876961,196.69369465540396,,
labeled-data\1_211015_CS-H_3\img12593.png,338.37323647395976,317.5863394431002,367.86634525681313,316.664679793636,337.9124066492277,297.30982715488847,371.55298385466983,295.92733768069223,354.50228033958274,273.8075060935522,,,337.45157682449553,260.4434411763217,366.0230259578848,259.5217815268575,338.8340662986918,239.24526923864582,369.7096645557415,236.4802902902533,352.19813121592233,220.35124642463032,,
labeled-data\1_211015_CS-H_3\img13426.png,339.9223667299348,316.2216300172597,368.9873029197301,315.7372144140965,341.3756135394246,295.3917590812398,370.9249653323831,293.93851227175,355.423666031159,273.1086413357301,,,341.29941333218545,243.07487393960832,371.3331807283072,243.77156154865213,342.9594892756101,223.5458493985998,375.21939129750456,221.33604338866408,360.3829914188708,203.16635797317633,,
labeled-data\1_211015_CS-H_3\img15689.png,339.66691097803744,317.4309635919583,368.3236317719086,316.54921833676224,338.7851657228414,296.26907746725345,367.8827591443106,295.3873322120574,355.538325571566,275.3822849684858,,,341.43040148842954,260.11752200421597,368.3236317719086,259.67664937661795,340.98952886083146,244.68698003828533,367.44188651671254,242.48261690029523,355.09745294396805,228.37469281715866,,
labeled-data\1_211015_CS-H_3\img15795.png,338.53379393919397,317.20867670169775,368.58933282309835,317.20867670169775,338.53379393919397,292.6177812512305,371.32165453981696,293.9839421095898,354.92772423950544,270.75920751748185,,,339.8999547975533,257.09759893388895,369.5001067286712,256.1868250283161,341.721502608699,238.42673386964532,372.6878153981762,237.060573011286,356.29388509786475,223.39896442769313,,
