scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
bodyparts,,,M_r,M_r,M_l,M_l,F_r,F_r,F_l,F_l,M_reye,M_reye,M_leye,M_leye,F_reye,F_reye,F_leye,F_leye
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,220617_homo_M26_piezo_copulation,img00602.png,,,441.4496189167537,250.3736795497743,,,456.79723385130865,316.34149812812433,,,431.7563884317717,270.83716612918084,,,457.6050030583905,339.22829232877643
labeled-data,220617_homo_M26_piezo_copulation,img00937.png,,,449.41045075008594,235.98079061333323,,,463.51830268915626,285.3582724000794,,,444.41391985499854,247.44342031382786,,,464.6939570174121,299.4661243391497
labeled-data,220617_homo_M26_piezo_copulation,img01360.png,420.4448632232627,273.44205930576953,412.5402594274085,297.81458767632006,350.1817183712252,240.06706550105173,340.08139129874485,262.6830152503013,404.19651097622904,268.61146809719196,395.41361786972436,291.66656250176675,332.83550448587846,231.94288937753493,321.637315775085,254.55883912678445
labeled-data,220617_homo_M26_piezo_copulation,img02442.png,297.85613155107535,327.3573753002894,,,360.0878854364298,376.26495014218006,,,322.78018411473124,329.2384358711313,,,378.1147159069985,388.96210899536317,,
labeled-data,220617_homo_M26_piezo_copulation,img04385.png,,,387.5030147741853,285.6854830376147,438.67553924333555,338.97063466374817,457.454447305409,328.17276252805596,,,396.1882597528943,308.9243817644306,,,470.1302102473086,344.3695707315943
labeled-data,220617_homo_M26_piezo_copulation,img04502.png,336.90678185421064,190.6062145568606,319.1358592984102,180.64372766951794,292.7487318670702,105.79044781326769,266.0923480333696,110.63706305575872,342.56116630378347,172.29677919633895,325.3287565527043,159.64172828539017,289.5176550387429,86.40398684330358,262.8612712050422,91.51985848815522
labeled-data,220617_homo_M26_piezo_copulation,img04733.png,143.78335218214465,201.24985110207248,162.14801962520178,209.94890410141534,173.746756957659,290.89842506752257,199.84391595568755,291.1400654286154,136.29250098826606,222.75584323933677,157.79849312553037,230.24669443321534,173.02183587438037,307.08832926074405,198.87735451131613,306.1217678163726
labeled-data,220617_homo_M26_piezo_copulation,img05080.png,,,391.9495169753428,386.04667447421485,440.1967136444873,302.78135119036875,417.88887002326993,285.40198464825755,413.7385735356016,395.12544804098934,411.66342529176745,376.96790090744037,450.5724548636581,287.736526422571,430.5991530167542,271.1353404718976
labeled-data,220617_homo_M26_piezo_copulation,img07831.png,514.014328337673,212.9056747369788,495.7719605059445,202.92937982900227,467.2682607688687,136.8007964389864,441.8999680028712,143.07161038114307,520.5701792772005,194.37826990787954,501.18766345598885,185.54212298938603,462.4226318135658,116.27813262829179,436.76930205019755,121.6938355783362
labeled-data,220617_homo_M26_piezo_copulation,img08028.png,494.05848673286073,143.4167517197587,472.8700790701756,141.76570696682222,427.46634836442183,79.30118048072455,403.80137357233195,93.61023500617424,494.05848673286073,121.67799580609477,469.84316368979205,119.75177692766886,415.90903509386635,63.89142945331719,393.895105054713,74.89839447289387
labeled-data,220617_homo_M26_piezo_copulation,img08533.png,226.89919032775194,132.80564292601156,226.4928400062407,157.79618769895367,161.88313888595133,182.58355731114017,169.80697015542077,207.77727724483793,208.4102506989899,133.82151872978966,203.9403971623661,156.78031189517554,144.00372473945617,185.6311847224746,151.72438084817,209.40267853088295
labeled-data,220617_homo_M26_piezo_copulation,img08581.png,200.09721472448774,142.68461101426306,205.81373526691303,168.4089534551769,159.67324803162305,214.34527924252316,175.1895180753489,236.5988770683931,179.68106993011162,149.2177773484634,184.17262178487437,173.30882820582718,142.1153635084596,226.39080467120505,157.63163355218543,244.96949643408732
labeled-data,220617_homo_M26_piezo_copulation,img12854.png,,,440.38912496001524,265.15033283111836,,,442.0322794154467,336.74491981777356,,,432.40808903363404,282.05135008698454,,,445.3185883263095,359.9838185445895
labeled-data,220617_homo_M26_piezo_copulation,img15296.png,,,,,,,200.00822104521518,311.98323312396604,,,,,219.33155963513872,343.7811320694098,201.23121715850147,327.8821825966879
labeled-data,220617_homo_M26_piezo_copulation,img16184.png,322.51417804398585,123.44075520915518,302.631644436741,103.99045059337216,382.37789336145136,82.162886524549,370.49159609625065,58.60640648987845,337.4260782494195,108.74496949945245,317.54354464217465,90.15912286659312,398.1542515498087,75.89556614835226,384.7551528144915,50.82628464356523
labeled-data,220617_homo_M26_piezo_copulation,img16682.png,267.0242883317195,309.62346212338014,294.85928535524044,300.9756960578203,288.3734608060705,377.18413451056676,317.5596712773351,375.83292106282306,275.94229708682815,331.78336266637734,301.8855952835078,322.8653539112687,289.1841888747167,398.263064295369,316.20845782959134,395.2903947103328
labeled-data,220617_homo_M26_piezo_copulation,img18110.png,445.8547892738616,244.55620265077164,426.18427759371497,227.89090803286953,490.3866421053049,194.56031879706538,478.09257230521325,172.4309931569003,457.3292544206139,230.34972199288785,441.21036290493817,216.4164428861173,504.5931227631887,190.18909397925498,492.57225451421016,164.50814817461898
labeled-data,220617_homo_M26_piezo_copulation,img26226.png,327.20374767457855,347.8776956310686,312.5080685713803,332.8881029458064,362.7672911043183,284.6862754873161,348.07161200112006,260.29144817600695,340.42985886745697,339.06028816914966,326.0280933463227,322.0133004094397,377.4629702075166,269.69668280205383,361.8855503581264,251.76795429615197
labeled-data,220617_homo_M26_piezo_copulation,img27716.png,402.7838768596895,53.67048944623036,394.45741756816847,74.6848867057833,321.50177425198467,56.842473938238356,317.7350426677252,82.41659890505278,381.3729815386355,47.326520462214376,372.25352612411257,69.13391384476932,304.05585954594073,55.058232661483856,300.0908789309307,78.4516182900428
labeled-data,220617_homo_M26_piezo_copulation,img30393.png,273.9394076944018,102.26330729680633,,,203.19105511516574,125.99534961768933,,,255.58065797447347,119.05484667478959,,,181.69788471134717,130.24920626011175,,
