scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
bodyparts,,,M_r,M_r,M_l,M_l,F_r,F_r,F_l,F_l,M_reye,M_reye,M_leye,M_leye,F_reye,F_reye,F_leye,F_leye
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,220627_hetero_T40_piezo_copulation,img00620.png,227.1770372915212,176.59547245433401,211.75150566910372,156.27006608126626,266.55751213934,134.49284496726506,253.85413315617265,112.17119332541385,243.5099531270221,162.0773250449999,228.0844215046046,142.1148723571655,282.8904279748409,120.88208177101433,266.92046582457334,100.73815224056324
labeled-data,220627_hetero_T40_piezo_copulation,img00951.png,331.21532286923576,105.4227402237876,352.5427970254478,92.24988853906841,373.4520854138909,159.15961138208652,393.10681649902745,139.50488029694995,344.1790816700705,123.40472823784872,364.87927717462924,106.0500188754409,386.41584421472567,175.6779492089566,408.16150413870656,157.90505407877993
labeled-data,220627_hetero_T40_piezo_copulation,img01803.png,399.27302483837536,189.5982918914006,398.54457491143165,162.46353211274794,467.200980525875,183.58857999411512,465.9261931537235,155.17903284331098,419.305397829327,188.32350451924913,417.1200480484959,162.0993071492761,488.87236585244995,180.85689276807625,483.7732163638441,154.81480787983912
labeled-data,220627_hetero_T40_piezo_copulation,img03327.png,431.4192305948004,185.3579042683864,450.55320204460213,164.64587331757008,485.86228337980333,231.12162979780916,507.36334408112697,211.0013711598733,445.8190235415584,198.96866746463712,463.17767805271876,178.05937907619398,500.45933376418816,244.33787811880626,519.1987903387362,225.4011641066313
labeled-data,220627_hetero_T40_piezo_copulation,img03448.png,419.6915258564792,231.19220850899197,430.0514864806399,209.67536721265822,477.2689993253723,249.91982963728248,489.820490081567,226.01222819691162,438.8176070087759,238.76294896510942,448.9783376209335,216.84764764476944,495.19970040565045,261.07671030945556,506.7550411018297,239.36063900111867
labeled-data,220627_hetero_T40_piezo_copulation,img05363.png,440.4439886642858,107.37929729612054,427.55913283850185,130.2453794658218,387.45275062021636,70.17654455970185,370.2124505716321,90.32047409015296,422.47778124523495,95.76477936865325,410.68178647515094,119.53824575143787,370.93835794209883,56.92873504868447,353.3351042082812,76.16528036605219
labeled-data,220627_hetero_T40_piezo_copulation,img07360.png,254.1007518018476,156.44779503256802,276.06931263034676,146.99620490867883,283.2218673186954,214.9454744479903,313.62022474417677,213.4127841576299,263.0414451622833,177.65001071588702,284.7545576090558,168.96476573717803,288.8417317166835,236.65858689476275,315.4083634162639,232.31596440540827
labeled-data,220627_hetero_T40_piezo_copulation,img08279.png,277.6289285609432,204.18233934706416,297.32311113360515,189.7904366978112,327.1168745127604,252.660327218232,351.103378928182,234.98606080686875,291.5158521698715,219.33171055680413,311.46252426269575,203.6773603067395,340.24632956120166,268.3146774682966,360.6979806943506,251.6503691375827
labeled-data,220627_hetero_T40_piezo_copulation,img08947.png,359.647022162147,276.5260903560822,338.88173170317145,262.2052003843749,383.5151721149925,222.58407146265137,362.03383715743155,208.26318149094408,368.47823764469985,260.2957483881473,347.47426568619585,246.69090291502533,395.9266100904722,208.50186299047252,377.0707716277242,192.27152102253757
labeled-data,220627_hetero_T40_piezo_copulation,img11380.png,337.21141823854884,293.95605092870505,331.23974249251194,271.1551071711098,402.35697183167804,268.98358871800554,399.2806540231136,243.28728702293787,354.76452573447534,291.4226127334167,354.0406862501072,266.99303013599325,419.91007932760454,264.82151168288897,415.20512267921185,239.12520998782128
labeled-data,220627_hetero_T40_piezo_copulation,img11579.png,312.0398124550749,127.89125002795194,321.09392884214606,151.32543361801845,264.4613184994854,161.08967678054614,273.3379031926924,187.18683577857476,296.41702339503064,136.5903030272948,304.2284179250528,160.0244866173613,246.88568080693557,165.7055008210138,256.1173288878708,192.33525490063482
labeled-data,220627_hetero_T40_piezo_copulation,img11756.png,213.5404249875003,183.49206589161804,235.4399457128301,181.56683330038027,225.33247460883175,244.37754658951303,251.8044227383513,242.2116599243705,212.81846276578614,202.98504587790063,238.56844867359152,201.05981328666283,227.25770720006952,265.55510509312865,255.17357977301742,262.42660213236724
labeled-data,220627_hetero_T40_piezo_copulation,img12027.png,231.71274645765715,261.1001817063237,229.92043690639537,235.47015512328025,285.4820329955106,248.55401484749126,283.51049248912267,220.77321680293363,251.06968961128442,259.12864119993577,248.7396871946441,232.96092175151375,304.8389761491379,247.65786007186037,303.0466665978761,221.31090966831215
labeled-data,220627_hetero_T40_piezo_copulation,img12187.png,328.5099898785485,262.5252900284119,319.17576793004724,243.49783759492863,375.0015953528142,231.47105162282128,364.4108435266301,208.85351382452984,344.126861215464,254.98611076231475,332.81809231631826,233.984111378187,391.69549229917214,224.8293936979262,382.5407746189113,201.31433455843273
labeled-data,220627_hetero_T40_piezo_copulation,img12961.png,362.3903789896549,144.31208350340313,334.0819641158296,150.07397325648262,344.3531588930582,86.94370291839442,319.5519812602379,91.70352488832964,355.87693839921724,124.02021089473192,329.3221421458944,129.28106675623928,343.8521250014861,71.91268617123055,316.5457779108051,73.66630479173298
labeled-data,220627_hetero_T40_piezo_copulation,img14908.png,276.16365445189706,255.99261683780563,255.05513605145077,238.65960579353674,322.1561986089669,208.7987748855884,310.8296765404348,185.63088883631812,290.5792279936652,240.8905874130961,274.4475147445437,223.7291903395626,337.9446839166178,202.27744399764566,327.30461773102695,177.05019029955136
labeled-data,220627_hetero_T40_piezo_copulation,img16865.png,452.54069401459105,220.40309460353043,431.1382620320808,235.8128456309378,413.58826780642244,172.46164696270756,386.19315486880936,180.38054679623633,444.83581850088734,208.41773269332472,421.9352162796014,219.76102164405512,406.3114409323689,151.91531225949774,380.20047391370645,158.764090493901
