scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
bodyparts,,,M_r,M_r,M_l,M_l,F_r,F_r,F_l,F_l,M_reye,M_reye,M_leye,M_leye,F_reye,F_reye,F_leye,F_leye
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,220706_hetero_T44_piezo_copulation,img00327.png,444.9059469719689,165.52574011810447,432.9176262001987,187.842460324015,415.02736289463405,126.79424224007792,403.22347782704503,150.5864480794371,426.2779408496799,157.77944054249917,412.9985701486422,176.22301096060704,402.30129930613964,116.46584280593748,388.09975008419656,138.2292558993048
labeled-data,220706_hetero_T44_piezo_copulation,img01413.png,255.73960999028753,146.46605581931294,278.8779074239138,157.80835848285523,227.157007278161,208.3950283622538,252.33691919122487,218.82994681271273,249.16107444543303,165.29427824079315,269.80406529308,176.40973485106457,220.80531778657732,223.82055998467135,243.4899231136619,236.52393896783872
labeled-data,220706_hetero_T44_piezo_copulation,img02291.png,254.29592472150233,141.51511111806116,250.491815036869,117.08872261673173,327.1746576271081,115.68720852239316,318.7655730610767,87.45671033643048,273.5166894438599,138.5118666301928,268.311065664888,115.68720852239316,345.9949897510832,105.87660986202316,338.3867703818167,81.25000506150252
labeled-data,220706_hetero_T44_piezo_copulation,img03393.png,319.0479210773465,211.28657229456624,312.5748597012139,185.3943267900359,388.5918368875914,195.0209308878741,383.61255890595095,168.13282978701565,336.8073458785307,205.14546278387633,330.33428450239813,181.74285627016621,407.34711728510376,189.70970104079095,400.70807997624985,164.481359267146
labeled-data,220706_hetero_T44_piezo_copulation,img03664.png,425.8360622945439,190.30744519514772,439.11125538564204,217.95108257308146,347.5905124281891,227.47798585022247,360.5533480347908,254.02837203241876,411.3114392654601,203.89499577074227,422.243951222835,222.011729871535,331.3479232343749,240.28464271457597,344.93547380996944,263.55527530955976
labeled-data,220706_hetero_T44_piezo_copulation,img03778.png,419.68366958588217,202.54238046212228,412.5676075234946,228.12173868638047,338.52209687432617,179.6555862614702,328.5211447866463,203.69633647223918,405.451545461107,198.5035344267131,397.56617939197474,220.62102462062052,318.9048447023387,176.00139222943335,310.442500628148,199.65749043683002
labeled-data,220706_hetero_T44_piezo_copulation,img04251.png,362.43388718653193,166.85350908742933,364.8612852025817,140.961263582899,436.4695266760484,175.1471189755992,441.7288890441561,149.25487347106886,383.26905349095864,168.06720809545416,384.8873188349919,141.77039625491557,456.6978434764627,178.58593283166965,462.5640553485829,152.08683782312687
labeled-data,220706_hetero_T44_piezo_copulation,img05445.png,246.752236150381,149.273088333974,270.2682815770626,140.3245046760332,269.01964199688484,207.5429354089373,298.36267213106277,200.0510979278706,255.07650001823293,167.79457543994448,279.84118502509233,157.80545879852218,279.2168652350034,228.14548848187076,304.813976628648,219.82122461401886
labeled-data,220706_hetero_T44_piezo_copulation,img05651.png,362.44607192762453,224.3484846655308,342.42522504311194,213.2257919519127,399.3734117368367,166.51048255471648,375.1259416211492,151.6060743184682,374.0136723497874,206.99708403228652,351.76828692255117,193.64985277594474,406.71438892782476,147.3794510872933,383.57918808349905,136.25675837367515
labeled-data,220706_hetero_T44_piezo_copulation,img06464.png,290.82746612290305,328.26407299593336,319.14771644298594,333.17676948002935,280.42410886246444,377.96900212914005,312.7901092282734,383.17068075935936,288.51560895391674,347.04791249394754,310.7672342054104,352.24959112416684,280.42410886246444,395.88589518878433,304.9875912829445,398.1977523577707
labeled-data,220706_hetero_T44_piezo_copulation,img08449.png,,,,,,,,,,,,,267.8617457694513,205.37223566231663,279.7918755971216,181.67767225458272
labeled-data,220706_hetero_T44_piezo_copulation,img09826.png,,,,,,,,,,,,,227.44603183463335,271.61944967532133,200.3231341609453,270.5345337683737
labeled-data,220706_hetero_T44_piezo_copulation,img10768.png,,,,,,,,,,,,,261.5474109188311,128.16222257001996,256.22146010290686,100.99987340880652
labeled-data,220706_hetero_T44_piezo_copulation,img11351.png,,,,,,,,,,,,,359.3756543878324,148.18861367230042,358.26338511647066,174.9943031121201
labeled-data,220706_hetero_T44_piezo_copulation,img12361.png,313.17016710592344,86.43018263102051,331.33856339854185,107.59886454994293,271.16616833766795,141.7687841828492,297.00196123084095,157.77030752313703,296.1685485568676,106.09872173679095,315.1703575234594,124.2671180294094,263.165406667524,159.93718047546767,286.3342790039824,173.43846579383552
labeled-data,220706_hetero_T44_piezo_copulation,img14103.png,323.25891650651664,253.47861024673924,347.30262557885,242.63536890039282,364.51037815022585,306.51620378865107,386.4325834808827,289.0727285793112,331.9806541111866,272.8078665597916,355.55291790759185,262.2003478514092,376.7679553243566,321.60245261835047,398.69016065501347,304.86614532290275
labeled-data,220706_hetero_T44_piezo_copulation,img16465.png,475.8598415053258,255.53083717632134,454.65072181168983,246.47277564049764,488.89461298370617,188.36862481314088,460.3948583953829,187.2639831624307,481.3830497588768,235.20543080325356,459.2902167446727,225.04272761671967,487.12718634256987,168.26414677021515,459.73207340495674,166.71764845922087
labeled-data,220706_hetero_T44_piezo_copulation,img17069.png,436.3764771780408,163.5480173227142,422.0062728469268,183.7126588841161,390.4845343141606,118.81496190489159,377.0414399398927,143.3833757613123,420.1520529332347,151.03203290529234,402.768741242371,170.5013419990597,372.4058901556624,110.00741731485397,361.0487931842981,131.56272381152496
labeled-data,220706_hetero_T44_piezo_copulation,img21490.png,232.134172917453,172.52443400510415,213.55844001613514,158.70063277621648,279.0054989591504,119.38919803156706,260.2137691636311,101.0294620244506,248.7659337709585,159.34862345882055,229.32621329283518,143.1488563937178,291.7493157170312,103.62142475486704,273.38957970991476,86.12567632455603
