scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
bodyparts,,,M_r,M_r,M_l,M_l,F_r,F_r,F_l,F_l,M_reye,M_reye,M_leye,M_leye,F_reye,F_reye,F_leye,F_leye
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,M82_210226_cop_piezoKO_CS-H_isolatedMvirginF_4,img00034.png,,,251.62812735547743,357.62396864102857,,,,,,,235.63548059988284,338.1546595472612,133.65338534681575,290.4084967696889,158.68535418165948,276.0382924385749
labeled-data,M82_210226_cop_piezoKO_CS-H_isolatedMvirginF_4,img02053.png,283.5925569474889,343.93477588757736,301.06167562372025,327.31780934189385,340.2606736289223,398.4725122426412,358.15586837042764,376.74263291367043,297.65306710152873,354.37363948678876,315.12218577776014,337.1175588431944,360.07321066416034,408.6983378092156,376.26410114456996,388.0336486434298
labeled-data,M82_210226_cop_piezoKO_CS-H_isolatedMvirginF_4,img04132.png,294.8754343285153,330.2995724948046,320.2437270945128,315.47764863152514,349.6025378237009,387.3069719689562,369.555127639654,365.07408617403706,309.69735819179476,347.40179233705004,333.3554289735677,327.449202521097,368.41497965017095,400.1336368506403,386.94238447927023,379.8960100373165
labeled-data,M82_210226_cop_piezoKO_CS-H_isolatedMvirginF_4,img05003.png,314.71229381099147,357.95210784769233,329.05365174769554,336.3262506415514,376.85817820337553,396.19572901223637,387.55728650536105,370.0170597626973,332.4682607802441,362.73256049326034,344.07793149090924,345.20423412617765,395.29706697913787,403.2525876795034,407.1343782919729,379.12268384949346
labeled-data,M82_210226_cop_piezoKO_CS-H_isolatedMvirginF_4,img06895.png,389.26247763942104,279.75091412363673,395.93372417996017,308.19149148067197,316.0543248129785,300.99356758166925,329.5723770135446,330.4874996556317,368.54650153985216,282.38430091595484,375.39330719987913,310.6493191535022,294.2849939964824,315.91609273813833,310.4773974414386,340.6025651709787
labeled-data,M82_210226_cop_piezoKO_CS-H_isolatedMvirginF_4,img08577.png,474.81585109210636,290.4304712482405,445.7973094428245,301.54395528413573,436.8447806361312,220.66248813400975,415.8526441238848,238.5675457473964,465.863322285413,270.36445840565204,440.240567424877,280.55181877188926,425.7312966002361,207.6967567587987,401.0346654093579,221.58861180366767
labeled-data,M82_210226_cop_piezoKO_CS-H_isolatedMvirginF_4,img09056.png,462.28989867399855,220.42485011533518,454.21931894542297,245.75750315225292,393.2416054406299,198.4549386319906,386.96448787396,226.9261504522433,442.56181489303606,212.1300876165214,433.81868685374593,234.99673018081884,369.7024145656178,197.33402478079955,367.68476963347393,222.8908605879555
labeled-data,M82_210226_cop_piezoKO_CS-H_isolatedMvirginF_4,img09897.png,372.3689951245287,279.3802871240798,394.5752511653682,262.7958680556047,420.997884935481,333.9121057560148,440.3932224901383,311.1436660179388,386.70467940405797,297.08907358702777,406.6622006559517,276.0071849406611,439.54994694428365,345.43687154936185,455.85327416414054,322.3873399626677
labeled-data,M82_210226_cop_piezoKO_CS-H_isolatedMvirginF_4,img10459.png,376.7345469902621,321.39846060066714,378.02086046885256,293.5283352312074,454.34212686521926,332.332125168686,454.9852836045145,299.95990262415967,401.6032742430108,321.1840750209021,400.31696076442034,295.4578054490931,474.92314252266647,327.4012568340893,472.3505155654856,301.6749872622803
labeled-data,M82_210226_cop_piezoKO_CS-H_isolatedMvirginF_4,img11589.png,405.2551273538771,349.39292863819907,392.57936441197756,325.90548553997337,472.3621076345221,309.31514874836944,453.34846322167266,286.2005222072584,422.5910972597104,338.58124848187293,408.2376598107947,315.65303021931925,486.7155450834378,296.6393858064699,469.0067586204898,274.64320893670293
labeled-data,M82_210226_cop_piezoKO_CS-H_isolatedMvirginF_4,img11762.png,450.04221947416346,333.7533332444689,423.3828767788984,327.480546727936,476.7015621694285,262.55720628182,447.5331048675502,256.59805909111367,454.43317003573645,315.2486130206967,431.5374992503912,308.3485478525105,481.71979138265476,243.11156808056782,451.9240554291233,237.77969954151482
labeled-data,M82_210226_cop_piezoKO_CS-H_isolatedMvirginF_4,img13707.png,463.83925878648813,292.9694900823978,436.6650741790171,291.6439201015456,463.83925878648813,221.6096394465186,436.223217518733,223.818922747939,461.4090471549257,276.8417219820288,436.002289188591,275.95800866146067,460.5253338343575,205.04001468586551,432.9092925666024,207.24929798728593
labeled-data,M82_210226_cop_piezoKO_CS-H_isolatedMvirginF_4,img15357.png,473.8085680300168,199.09577039095836,457.1124265478287,222.8925697448817,400.88289259057433,168.58213250971798,393.206505702212,199.4795897353765,452.8904137592294,190.45983514155074,438.88100768796807,210.41844105129286,379.00518995874165,166.08730677100021,371.90453208700643,192.3789318636413
labeled-data,M82_210226_cop_piezoKO_CS-H_isolatedMvirginF_4,img21013.png,457.21961933771126,169.77744408479947,450.7517447094762,201.44772674719175,368.00755549998655,164.8707805737246,375.5905809261931,195.87197275733396,439.8232668893549,168.6622932868279,433.8014525803085,193.41864100179652,347.48878081730976,171.33865520195965,352.17241416879034,199.88651563003154
labeled-data,M82_210226_cop_piezoKO_CS-H_isolatedMvirginF_4,img23784.png,424.9002603852424,257.62425145887966,402.36655699794244,241.48070276350052,451.806174877541,181.2787190869825,420.19172534909023,183.96931053621236,439.69851335600663,241.14437883234677,418.1737817621678,226.6824497927363,450.1245552217723,157.0633960439138,419.8554014179365,160.0903114242974
labeled-data,M82_210226_cop_piezoKO_CS-H_isolatedMvirginF_4,img24143.png,464.51799401332084,207.95686041605336,443.30591545812047,230.9531324945883,399.09756482438524,160.57661018527875,386.80645388585793,188.33073165937265,450.4426895514589,196.06223692715594,433.5919729421877,211.12876001309263,378.4802174436298,154.03456726638518,365.39613160584264,179.60800776751455
