scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
bodyparts,,,M_r,M_r,M_l,M_l,F_r,F_r,F_l,F_l,M_reye,M_reye,M_leye,M_leye,F_reye,F_reye,F_leye,F_leye
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,C84_210707_cop_CS-H_isolatedMvirginF_2ndPC_2,img01063.png,351.9202668688823,198.6938786605062,363.8273111256732,218.65075565428248,292.7204552823023,237.76910840462278,305.2983189338419,264.7695890432613,334.478962605414,204.39584351587084,345.0443680727073,224.68813020702152,273.7698073806491,248.5022187206033,283.6643934531937,272.1486023854979
labeled-data,C84_210707_cop_CS-H_isolatedMvirginF_2ndPC_2,img02495.png,398.4140056669155,269.0454373717289,383.8741599394424,290.4064452923375,323.38122154242484,229.9135068953199,312.61096544800034,257.37765993610236,383.15614286648076,259.53171115498725,370.23183555317144,276.58461663782606,304.17426484070114,224.88738738458846,294.1220258192383,250.19748920648604
labeled-data,C84_210707_cop_CS-H_isolatedMvirginF_2ndPC_2,img03289.png,279.47726576470177,285.0520696796513,297.6920175551626,269.0860526781363,353.46064032101776,334.97398199424754,365.37893470243034,307.0896706113199,292.96967449837643,296.52061710327473,308.71081802099684,281.9038409751272,373.4743799426351,341.0455659244011,384.49318040846947,317.65872411936505
labeled-data,C84_210707_cop_CS-H_isolatedMvirginF_2ndPC_2,img03653.png,329.52048650158486,357.31466311743094,326.78015469571676,333.56512079990745,408.9901088717596,348.1802237645373,401.8652461765025,322.2384160023193,346.14516612385125,353.1128210150998,343.22214553092533,332.2862992905023,427.8070539387205,342.5168713657432,419.951436095232,315.66161966823586
labeled-data,C84_210707_cop_CS-H_isolatedMvirginF_2ndPC_2,img04065.png,460.0835639673461,324.0377337660599,433.3472908714066,324.53284993450325,439.2886848927265,245.31426298357135,411.56217945990034,253.73123784710788,455.1324022829129,303.24285469144024,433.84240703984995,304.4806451125486,431.3668261976333,226.25229049850338,405.86834352280215,234.42170727781823
labeled-data,C84_210707_cop_CS-H_isolatedMvirginF_2ndPC_2,img06902.png,210.75093901505986,212.90206492587035,225.8746667579083,192.98300887431384,287.1073205460265,247.57597731191316,293.1936987840021,219.54175027638917,224.3991811244597,222.6771572474675,238.60073034640277,206.4468152795326,308.31742652685057,251.81799850807798,316.248161806637,226.3658713310891
labeled-data,C84_210707_cop_CS-H_isolatedMvirginF_2ndPC_2,img07910.png,261.66577129913026,260.51644000936415,238.1408492877555,251.26506618466618,297.08531679940245,174.61082592288304,267.74524552678895,166.94540189670474,266.1592957282693,240.42774256144855,246.59924821319362,231.96934363601042,302.3718161278013,157.16537813916688,273.82471975444764,149.7642790794085
labeled-data,C84_210707_cop_CS-H_isolatedMvirginF_2ndPC_2,img09498.png,270.46802692412155,120.06851319526629,284.2444863679788,141.68990093354228,205.6038637092936,173.06961411121716,230.09534716503984,192.77760470451298,254.5868306207861,130.20951806366122,267.2152517776552,149.53482922796104,194.12348083941254,191.62956641752487,217.27558629367266,207.70210243535837
labeled-data,C84_210707_cop_CS-H_isolatedMvirginF_2ndPC_2,img10595.png,200.115826950015,186.58997422380355,218.14022531316587,168.3535241152038,252.91671156677464,228.152116331775,269.88085120268136,203.13001036881258,211.77867294970085,199.10102720528474,229.37896782195406,181.9248358239292,268.82059247543714,237.90649662242134,285.36062862044616,216.70132207753795
labeled-data,C84_210707_cop_CS-H_isolatedMvirginF_2ndPC_2,img12781.png,189.29264471250087,171.32441838330135,213.95376956460618,175.7844090480438,188.7679399284135,242.4219166271369,218.93846501343597,240.84780227487488,185.0950064398021,189.6890858263585,207.65731215555803,191.78790496270796,193.22793059315597,265.24657473493653,222.87375089409107,261.04893646223775
labeled-data,C84_210707_cop_CS-H_isolatedMvirginF_2ndPC_2,img14408.png,182.01524332616037,273.54777920832987,195.0993291639475,255.97214151577998,259.9339037631314,297.567817388148,262.27732212213806,270.42322139632097,198.61445670245746,282.3355980546048,213.45610630949955,264.7599603620549,280.8293841309407,298.73952656765135,282.58694790019564,271.9855003023254
labeled-data,C84_210707_cop_CS-H_isolatedMvirginF_2ndPC_2,img18636.png,361.4105731877776,166.4647052469519,386.3636390475706,177.12646975068162,330.55950994294255,218.63929749924637,356.1931139625481,235.42590544128896,353.47096132329796,181.8902368693694,375.70187454384086,194.59361585253674,320.5782835990253,235.425905441289,345.0776573522767,249.49036074408139
labeled-data,C84_210707_cop_CS-H_isolatedMvirginF_2ndPC_2,img18755.png,315.68306757590824,158.1374430660481,335.8151616601017,161.49279208008033,314.96406421575847,235.0708026020732,345.40187312876526,243.21950735043723,309.451705121277,175.6331914963591,330.0631347789036,179.9472116572577,310.1707084814267,254.7235611128335,336.5341650202515,263.1119336479141
labeled-data,C84_210707_cop_CS-H_isolatedMvirginF_2ndPC_2,img21146.png,220.04427935961286,200.47520141876817,244.31680705959334,190.94766718139266,250.66849655117701,260.1357134290006,278.57056110349106,251.2887173514376,230.70604386334261,219.9839620000609,249.76111233809362,212.72488829539384,256.566493936219,279.4176279570225,284.468558488533,271.93170819908454
labeled-data,C84_210707_cop_CS-H_isolatedMvirginF_2ndPC_2,img22037.png,185.45092444537892,294.6982148142718,201.68323898769012,279.50643325544206,244.3450913104311,335.69521436344246,261.40983223952753,311.9710623400645,201.26702579429752,306.7683974226571,214.58584798286057,290.74418947704214,258.9125530791719,346.5167573916499,276.80972039505355,326.12231091541275
labeled-data,C84_210707_cop_CS-H_isolatedMvirginF_2ndPC_2,img24944.png,265.37412926467795,272.23954815624495,243.92632807151355,283.609466861055,228.1634862307542,208.6713663066252,203.61479811809616,223.1421719309289,256.5882829927793,257.51033528865014,234.88207455632374,267.07140329042227,217.0519747692353,194.45896792561265,193.27850838645068,207.1209228468784
