scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
bodyparts,,,M_r,M_r,M_l,M_l,F_r,F_r,F_l,F_l,M_reye,M_reye,M_leye,M_leye,F_reye,F_reye,F_leye,F_leye
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,220706_CantonS_C46_piezo_copulation,img01179.png,335.08836431870935,198.98535687761947,340.22324473727605,225.82677724740003,269.2685334988996,190.8162289389906,263.9002494249435,219.29147489649694,321.0841449953456,207.38788847163772,323.8849888600183,230.26144669979857,247.32858989229635,188.94899969587544,245.69476430457058,215.09020909948782
labeled-data,220706_CantonS_C46_piezo_copulation,img02181.png,302.5641766495391,246.14215244929125,293.79411097265057,269.58521262405094,235.10213298116588,212.4111306151046,223.4649304483715,236.69746633571899,284.6867350774202,240.57653384665045,276.5912898372154,262.1643878205299,218.91124250075632,204.31568537489983,207.78000529547472,228.77067620468512
labeled-data,220706_CantonS_C46_piezo_copulation,img02731.png,224.7444741513069,210.43945094788234,213.35783360023606,190.28201970206774,288.4481118289194,184.28095238461148,281.2160563437799,156.8914656536573,239.5163321635069,203.8228895465844,228.7451856962777,183.04996421692815,307.9900489908924,177.6643909833136,299.0653847751882,151.04427185716145
labeled-data,220706_CantonS_C46_piezo_copulation,img07854.png,291.8351552498761,383.3734219537522,286.5723268139925,363.59244610853455,354.4446659526295,353.792696607234,344.82639329394567,328.02298495566595,311.4346542524772,378.2920703604853,304.9014879182768,357.4222334595675,369.870197575047,347.98543764350035,359.70749438851317,323.6675407328657
labeled-data,220706_CantonS_C46_piezo_copulation,img09294.png,349.99817953206696,322.51161214837254,362.30704363998063,300.97109995952354,410.9270568662398,355.33524976947575,424.6719551200768,331.53811249417595,364.9739641966953,332.1535556995716,377.6931237748728,310.8181912458545,425.08225059034055,364.7720455855429,438.00655790365,343.026385661562
labeled-data,220706_CantonS_C46_piezo_copulation,img12319.png,445.4220237157343,355.45666172233507,425.00094748541756,345.14502917039295,461.7993224747012,289.3409000657649,435.71695778449464,279.8380230080927,452.49863429059656,336.04652985985575,433.2906913016848,327.15021942288604,468.4715553024285,272.559223559663,440.1651130029795,261.8432132605859
labeled-data,220706_CantonS_C46_piezo_copulation,img13715.png,259.9042115873325,365.5056065445895,263.2418074319783,344.73834351123764,328.5103483939413,356.23450697612884,330.36456830763336,328.79205225348534,279.5589426724691,368.65778039786613,284.0090704653302,345.85087545945294,346.12543757401653,355.3073970192828,350.7609873582468,330.4608501758083
labeled-data,220706_CantonS_C46_piezo_copulation,img15111.png,322.3402827017653,275.26847556249237,323.87297299212577,301.3242104986193,254.46399841437585,274.83056405096085,251.1796620778892,304.6085468351059,301.3205301482511,272.6410064933031,300.4447071251881,296.9450953833039,236.94753795311397,274.6116082951951,232.34946708203273,298.0398741621328
labeled-data,220706_CantonS_C46_piezo_copulation,img15769.png,381.17754671378543,178.2598912615416,399.4307637045834,159.22158966898886,420.8243191024004,224.97242506594938,442.2178745002174,207.89683497778353,396.8792387488804,194.15785444707535,412.3846596335368,172.76429904925834,431.61923237652826,240.28157480016708,452.4239743230292,225.56123851726545
labeled-data,220706_CantonS_C46_piezo_copulation,img16312.png,414.01072419771583,206.40949417233355,435.13699576754846,222.3577580044621,375.2792263196893,260.0536543349478,397.64821974657093,279.9372040477315,400.7550243891934,225.87880326610087,421.6741756495179,239.7558640031478,365.13033115378926,276.0019181670764,384.59964024755664,293.60714447527033
labeled-data,220706_CantonS_C46_piezo_copulation,img17132.png,227.26137027068617,194.29810448522804,203.40111061534577,191.45759738340178,239.75960151872167,135.59429104748568,215.14187330289423,129.15580828334623,231.80618163360816,175.92949189341834,208.514023398633,172.89961765147035,246.76618570322634,119.49808413713703,221.20162178679018,110.21909427117129
labeled-data,220706_CantonS_C46_piezo_copulation,img17544.png,336.4518835184378,116.87789386739618,331.3744770739234,95.78712863633635,393.0844938610985,89.92858273881971,386.83537823708076,62.979271610243245,356.37093956999433,111.80048742288177,348.16897531347104,90.70972219182194,410.4648466903978,81.5313336190459,402.26288243387455,56.53487112297496
labeled-data,220706_CantonS_C46_piezo_copulation,img18435.png,265.3752694126674,198.03917069279572,281.2909857675876,217.6524777160307,225.50559611953412,242.89255314757074,243.02896059111288,266.68574527411806,249.29878824608141,212.82953336605487,265.857563847665,231.3174867076288,210.8759982579408,258.64750469082503,227.27400904785856,279.22540058405514
labeled-data,220706_CantonS_C46_piezo_copulation,img22453.png,248.50710683257176,150.95191591057693,237.3711590965488,130.8290629840793,303.99147800854587,123.79583283501215,296.762880355338,97.61658728015114,264.9179771803951,139.22986566213171,252.80519192366836,121.4514227853231,323.1374934143397,118.91164523149331,315.7135282569911,93.5138696931953
labeled-data,220706_CantonS_C46_piezo_copulation,img23131.png,396.21021894399445,153.922623670532,382.41502004356266,135.26996036853973,441.6760857426007,111.7598326649869,427.1036925379192,89.02689926568377,411.5598064529256,141.29321622647473,396.98741324824414,123.6120458047945,456.24847894728225,103.59929247036526,443.23047435110004,79.11767188650035
labeled-data,220706_CantonS_C46_piezo_copulation,img23497.png,361.91301253859285,164.67384442222556,379.0507387196111,181.6330526221916,318.5331431428902,198.2352248600531,331.38643777865394,221.0855264347442,345.132322319679,180.02639079272114,362.2700485006974,197.34263495479172,299.78875513240143,210.55296555266,313.177603711322,233.76030308945565
labeled-data,220706_CantonS_C46_piezo_copulation,img26402.png,344.7096045622807,138.39201301109068,363.2675842942121,151.81340906721965,300.96579519415656,176.33645371298624,317.8668124500227,200.52810586353974,333.1108672298235,156.78429649541562,354.81707566627904,169.04581881829887,285.72174041435574,187.9351910454434,299.6402252133043,208.4815257486532
