scorer,,,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama,yama
bodyparts,,,M_r,M_r,M_l,M_l,F_r,F_r,F_l,F_l,M_reye,M_reye,M_leye,M_leye,F_reye,F_reye,F_leye,F_leye
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,220530_hetero_T3_piezo_copulation,img00846.png,299.79498994686116,359.1440936326121,,,356.5045306901963,364.18007601522487,,,318.84414069848344,346.66361555396304,,,375.33472568605276,367.0265008401799,,
labeled-data,220530_hetero_T3_piezo_copulation,img01448.png,372.16642169116653,355.3281241278237,,,433.820717643928,345.19552395731415,,,387.2794524539604,343.47813409790575,,,452.36852812553866,345.36726294325496,,
labeled-data,220530_hetero_T3_piezo_copulation,img03394.png,308.2769744509727,245.99817424556744,340.31158232156866,243.4239646845374,321.4340455406818,318.0760419544083,353.1826301267188,313.7856926860249,310.85118401200276,271.4542465713089,340.88362889068645,268.5940137257199,328.2986043700952,341.24392800367855,356.32888625686667,336.6675554507363
labeled-data,220530_hetero_T3_piezo_copulation,img04369.png,271.88454801389014,378.0662124594028,265.292767741436,354.12764199628,332.2513778774172,353.9541740943733,316.63926670581543,330.5360073369705,295.9965863789197,375.98459763652255,288.36399869502543,348.9236049390794,348.2104248528325,345.28077899903894,332.0779099755106,322.7299517511696
labeled-data,220530_hetero_T3_piezo_copulation,img05441.png,252.20163067077206,276.4298879037516,242.0823241205161,252.19681169129646,316.37933800265864,228.23003301963752,299.8688904732937,206.1273371335521,273.5054339344689,268.174664139069,261.52204459863947,244.74048054900254,332.3571904504313,214.11626335743838,315.58044538027,193.87765025692644
labeled-data,220530_hetero_T3_piezo_copulation,img06166.png,287.6599648735792,209.39918707423686,259.41763124135895,209.15360156439147,275.38068938130954,137.93380370922728,247.13835574908924,143.58227043567135,285.4496952849707,185.08622159954288,257.4529471625958,185.57739261923368,269.2410516351747,116.56786435267804,241.981060042336,122.95308760865828
labeled-data,220530_hetero_T3_piezo_copulation,img10598.png,259.96214609676355,143.86868823510557,268.24695847709006,115.53462989438883,309.0082353882966,162.42666796703702,319.115706492295,133.59552088350068,278.02303708587544,150.66223438697335,286.47354571380845,125.6421009983872,328.0633038630477,169.38591036651133,337.0109012338003,142.8745107494664
labeled-data,220530_hetero_T3_piezo_copulation,img11559.png,239.3697715076117,120.13275994270133,253.64331969428855,145.11146926938585,186.04220953238843,163.94462312680668,201.3069763431401,188.92333245349118,223.70851724723013,129.25197128418932,234.0171909376079,152.44648708753923,170.97568644645173,178.01992758866857,186.04220953238843,201.01619966720352
labeled-data,220530_hetero_T3_piezo_copulation,img12070.png,171.03523846687128,208.1497781900524,200.3457211238408,206.646676515336,196.8384838828359,267.27177739556356,223.39328013615872,257.251099564121,173.54040792473194,231.1973372023703,201.097271961199,229.69423552765392,205.85709393113422,289.06675167895116,232.41189018445704,278.79555690172253
labeled-data,220530_hetero_T3_piezo_copulation,img13215.png,251.87923392995955,165.13349017802832,249.54923151331926,192.5558263123336,192.9122496934469,169.97272596643512,196.85533070622284,199.008140696876,233.05998364171086,162.0865639408833,227.8622859430517,188.79197625468385,171.94222794368403,173.73657602408488,178.39454232822646,202.23429788914723
labeled-data,220530_hetero_T3_piezo_copulation,img13771.png,174.6191304412815,301.82623067737967,198.32750186964927,288.91573138470415,241.98846311397008,340.0882558538544,257.95053496673256,316.14514807471073,186.12121162930148,320.37040238867723,207.716955900686,307.2251667452258,258.65474401906033,349.947182586443,273.6778704687191,326.70828385962704
labeled-data,220530_hetero_T3_piezo_copulation,img14606.png,272.35599561281725,344.365448051148,263.1233612446938,317.6656675811695,332.9919456521143,307.43491057865435,318.5191674534343,281.7332527430675,293.81563225223925,335.3823443416225,282.3372219567344,310.92833979902537,348.9619078023818,296.95462291754126,335.4872522380936,272.25108771634615
labeled-data,220530_hetero_T3_piezo_copulation,img14773.png,349.668106195968,316.6531846053185,348.6029160327831,288.0705818931919,406.4782482324928,302.095585708459,399.73204386565544,275.11076824110967,368.13140235783857,315.23293105440536,366.178553725333,287.1829234238712,424.94154439436335,298.0123567495838,419.7931252723033,271.9151977515552
labeled-data,220530_hetero_T3_piezo_copulation,img17409.png,399.4928441540331,323.898661347021,398.2826029779399,295.05457998346725,465.854401976475,331.16010840358,470.2919529554832,306.14845743098795,418.65499610884154,320.6713515441059,417.44475493274837,294.0460456700563,482.5960715790971,340.43862408696094,493.0848284385712,314.82185252632223
labeled-data,220530_hetero_T3_piezo_copulation,img18097.png,378.6935010617766,204.90524840447887,384.1062451502566,232.74221800237603,322.6329372882337,209.35143104858744,326.6924953545937,240.08808497959888,358.3957107299766,209.738055626336,363.03520566295947,236.80177606873605,303.4950206896794,211.86449080395317,304.07495755630225,242.02120786834175
labeled-data,220530_hetero_T3_piezo_copulation,img20396.png,419.49882654509247,315.41612403672934,396.3210776239408,302.1012469969188,429.11512662940004,244.65001828810682,398.7867955942761,238.2391515652351,428.12883944126594,297.90952644734887,407.66338028748316,285.5809365956724,432.56713178786947,221.4722693669552,405.93737770824845,217.52712061441875
labeled-data,220530_hetero_T3_piezo_copulation,img21186.png,447.81787408794935,249.49347741159593,421.12992906422835,262.2432118926056,417.6581981619963,176.71238693761546,390.50965702141673,194.43596770838545,438.7686891368188,230.40290259807205,414.61155703785005,242.7591084910162,404.10858477141,160.13585816664542,379.79463300952773,175.96576753619792
labeled-data,220530_hetero_T3_piezo_copulation,img24847.png,426.8100413082474,156.57455266198707,422.94379553076163,183.83158539326138,362.2437368242359,135.11688859694135,351.8048732250245,160.4407984394728,404.77244037657874,152.70830688450135,401.4861314657159,181.12521334902135,348.5185643141616,128.15764619746705,333.8268303597159,151.35512086238134
